YPR039W	GO:0005575;GO:0008150;GO:0003674
YMR054W	GO:0005737;GO:0005794;GO:0016787;GO:0005773;GO:0031410;GO:0016020;GO:0006873;GO:0022857;GO:0012505;GO:0016887
YKL110C	GO:0005737;GO:0008033;GO:0005634;GO:0009451;GO:0006366;GO:0003682
YML100W-A	GO:0005575;GO:0008150;GO:0003674
YNL255C	GO:0005737;GO:0005840;GO:0003723;GO:0003677;GO:0006417;GO:0003729
YLR204W	GO:0005737;GO:0016020;GO:0005739;GO:0005740;GO:0003674;GO:0006397
YML097C	GO:0005737;GO:0016197;GO:0048193;GO:0005085;GO:0032182;GO:0006605;GO:0048308;GO:0007033
YKR007W	GO:0005737;GO:0005773;GO:0031410;GO:0016020;GO:0006873;GO:0003674;GO:0012505
YDL096C	GO:0005575;GO:0008150;GO:0003674
YHR193C	GO:0005737;GO:0006457;GO:0008289;GO:0051082;GO:0006605;GO:0043167
YBL099W	GO:0005737;GO:0016787;GO:0006811;GO:0016020;GO:0022857;GO:0005739;GO:0005740;GO:0016887;GO:0055085;GO:0055086
YOR126C	GO:0005575;GO:0016787;GO:0032787
YMR023C	GO:0005737;GO:0008033;GO:0016020;GO:0005739;GO:0009451;GO:0005740;GO:0043167;GO:0007005
YOR119C	GO:0005737;GO:0042274;GO:0006468;GO:0000278;GO:0005730;GO:0005634;GO:0016301;GO:0033043;GO:0006360;GO:0016740;GO:0051726;GO:0048285;GO:0005694;GO:0006364
YIL047C-A	GO:0008150;GO:0016020;GO:0003674
YNL187W	GO:0005634;GO:0003674;GO:0008380;GO:0006397
YMR141C	GO:0005575;GO:0008150;GO:0003674
YLL014W	GO:0005737;GO:0006457;GO:0005783;GO:0016020;GO:0003674;GO:0012505
YCL045C	GO:0005737;GO:0006457;GO:0005783;GO:0016020;GO:0003674;GO:0012505
YCR061W	GO:0005737;;GO:0016020;GO:0003674
YOR199W	GO:0005575;GO:0008150;GO:0003674
YPR115W	GO:0005737;;GO:0051049;GO:0008643
YHR088W	GO:0042273;GO:0051169;GO:0005730;GO:0005634;GO:0042255;GO:0000054;GO:0019843;GO:0003723;GO:0070925;GO:0006364
YBR017C	GO:0005737;;GO:0051169;GO:0000278;GO:0016020;GO:0030427;GO:0006605;GO:0048285;GO:0005933
YPR162C	GO:0006325;GO:0006260;GO:0005634;GO:0005694;GO:0003677
YGR166W	GO:0005737;GO:0005794;GO:0048193;GO:0031410;GO:0070271;GO:0005085;GO:0012505
YDL161W	GO:0005737;GO:0007010;GO:0031410;GO:0032182;GO:0005933;GO:0012505;GO:0006897;GO:0030427
YKL050C	GO:0005575;GO:0008150;GO:0003674
YJR055W	GO:0005737;GO:0042273;GO:0005634;GO:0003674;GO:0006364
YGL099W	GO:0005737;GO:0016787;GO:0051169;GO:0000746;GO:0051321;GO:0005840;GO:0030427;GO:0003924;GO:0000054;GO:0042273;GO:0043934;GO:0042255;GO:0003723;GO:0070925;GO:0003729
YFL030W	GO:0005737;GO:0016740;GO:0006520;GO:0005739
YIL119C	GO:0071554;GO:0005634;GO:0023052;GO:0030234;GO:0006366
YPL193W	GO:0042273;GO:0042255;GO:0005634;GO:0070925;GO:0003674
YNL005C	GO:0005737;GO:0005840;GO:0005739;GO:0005198;GO:0003735;GO:0016740;GO:0032543;GO:0007005
YGL217C	GO:0005575;GO:0008150;GO:0003674
YJL144W	GO:0005737;GO:0042221;GO:0003674
YLR379W	GO:0005575;GO:0008150;GO:0003674
YJR139C	GO:0005737;GO:0005634;GO:0006520;GO:0016491
YBR133C	GO:0005737;GO:0005856;GO:0000278;GO:0051726;GO:0030427;GO:0005815;GO:0016740;GO:0005938;GO:0008168;GO:0005933
YBR162C	GO:0005618;GO:0005737;GO:0003674;GO:0008150;GO:0005773
YOR130C	GO:0005737;GO:0006865;GO:0006811;GO:0016020;GO:0022857;GO:0005739;GO:0005740;GO:0006520
YJL079C	GO:0005737;GO:0005783;GO:0006869;GO:0005773;GO:0005634;GO:0008289;GO:0043167;GO:0005576;GO:0012505
YGL019W	GO:0006468;GO:0005730;GO:0005634;GO:0018193;GO:0006974;GO:0006360;GO:0006383;GO:0030234
YGR201C	GO:0005575;GO:0008150;GO:0003674
YNL172W	GO:0051603;GO:0000278;GO:0051726;GO:0005634;GO:0033043;GO:0070647;GO:0016740;GO:0048285;GO:0007059
YNL058C	GO:0005737;GO:0005783;GO:0005773;GO:0008150;GO:0012505;GO:0003674
