Row	Column	Strain	Info	Normalization_group
3	40	YMR034C_Y55_08_03_40		1
3	41	YLR318W_Y55_08_03_41		1
3	42	YMR147W_Y55_08_03_42		1
3	43	YLR200W_Y55_08_03_43		1
3	44	YMR031W-A_Y55_08_03_44		1
3	45	YLR315W_Y55_08_03_45		1
3	46	YMR145C_Y55_08_03_46		1
3	47	YOR202W_Y55_08_03_47		1
3	48	YOR202W_Y55_08_03_48		1
4	1	YOR202W_Y55_08_04_01		1
4	2	YOR202W_Y55_08_04_02		1
4	3	YNL146W_Y55_08_04_03		1
4	4	YOR006C_Y55_08_04_04		1
4	5	YNL274C_Y55_08_04_05		1
4	6	YOR097C_Y55_08_04_06		1
4	7	YNL145W_Y55_08_04_07		1
4	8	YOR005C_Y55_08_04_08		1
4	9	YNL273W_Y55_08_04_09		1
4	10	YOR094W_Y55_08_04_10		1
4	11	YNL144C_Y55_08_04_11		1
4	12	YOR003W_Y55_08_04_12		1
4	13	YNL271C_Y55_08_04_13		1
4	14	YOR093C_Y55_08_04_14		1
4	15	YNL143C_Y55_08_04_15		1
4	16	YOR002W_Y55_08_04_16		1
4	17	YNL270C_Y55_08_04_17		1
4	18	YOR092W_Y55_08_04_18		1
4	19	YNL142W_Y55_08_04_19		1
4	20	YOR001W_Y55_08_04_20		1
4	21	YNL268W_Y55_08_04_21		1
4	22	YOR091W_Y55_08_04_22		1
4	23	YNL141W_Y55_08_04_23		1
4	24	YOL163W_Y55_08_04_24		1
4	25	YNL266W_Y55_08_04_25		1
4	26	YOR090C_Y55_08_04_26		1
4	27	YNL140C_Y55_08_04_27		1
4	28	YOL162W_Y55_08_04_28		1
4	29	YNL265C_Y55_08_04_29		1
4	30	YOR089C_Y55_08_04_30		1
4	31	YNL136W_Y55_08_04_31		1
4	32	YOL160W_Y55_08_04_32		1
4	33	YNL259C_Y55_08_04_33		1
4	34	YOR088W_Y55_08_04_34		1
4	35	YNL135C_Y55_08_04_35		1
4	36	YOL159C_Y55_08_04_36		1
4	37	YNL257C_Y55_08_04_37		1
4	38	YOR087W_Y55_08_04_38		1
4	39	YNL134C_Y55_08_04_39		1
4	40	YOL158C_Y55_08_04_40		1
4	41	YNL255C_Y55_08_04_41		1
4	42	YOR086C_Y55_08_04_42		1
4	43	YNL130C_Y55_08_04_43		1
4	44	YOL155C_Y55_08_04_44		1
4	45	YNL254C_Y55_08_04_45		1
4	46	YOR085W_Y55_08_04_46		1
4	47	YOR202W_Y55_08_04_47		1
4	48	YOR202W_Y55_08_04_48		1
5	1	YOR202W_Y55_08_05_01		1
5	2	YOR202W_Y55_08_05_02		1
5	3	YLL057C_Y55_08_05_03		1
5	4	YLR428C_Y55_08_05_04		1
5	5	YLR098C_Y55_08_05_05		1
5	6	YML062C_Y55_08_05_06		1
5	7	YLL056C_Y55_08_05_07		1
5	8	YLR427W_Y55_08_05_08		1
5	9	YLR097C_Y55_08_05_09		1
5	10	YML060W_Y55_08_05_10		1
5	11	YLL055W_Y55_08_05_11		1
5	12	YLR426W_Y55_08_05_12		1
5	13	YLR096W_Y55_08_05_13		1
5	14	YML059C_Y55_08_05_14		1
5	15	YLL054C_Y55_08_05_15		1
5	16	YLR425W_Y55_08_05_16		1
5	17	YLR095C_Y55_08_05_17		1
5	18	YML058W_Y55_08_05_18		1
5	19	YLL053C_Y55_08_05_19		1
5	20	YLR423C_Y55_08_05_20		1
5	21	YLR094C_Y55_08_05_21		1
5	22	YML058C-A_Y55_08_05_22		1
5	23	YLL052C_Y55_08_05_23		1
5	24	YLR422W_Y55_08_05_24		1
5	25	YLR093C_Y55_08_05_25		1
5	26	YML057W_Y55_08_05_26		1
5	27	YLL051C_Y55_08_05_27		1
5	28	YLR421C_Y55_08_05_28		1
5	29	YLR092W_Y55_08_05_29		1
5	30	YML056C_Y55_08_05_30		1
5	31	YLL049W_Y55_08_05_31		1
5	32	YLR420W_Y55_08_05_32		1
5	33	YLR091W_Y55_08_05_33		1
5	34	YML055W_Y55_08_05_34		1
5	35	YLL048C_Y55_08_05_35		1
5	36	YLR418C_Y55_08_05_36		1
5	37	YLR090W_Y55_08_05_37		1
5	38	YML054C_Y55_08_05_38		1
5	39	YLL047W_Y55_08_05_39		1
5	40	YLR416C_Y55_08_05_40		1
5	41	YLR089C_Y55_08_05_41		1
5	42	YML053C_Y55_08_05_42		1
5	43	YLL046C_Y55_08_05_43		1
5	44	YLR415C_Y55_08_05_44		1
5	45	YLR087C_Y55_08_05_45		1
5	46	YML052W_Y55_08_05_46		1
5	47	YOR202W_Y55_08_05_47		1
5	48	YOR202W_Y55_08_05_48		1
6	1	YOR202W_Y55_08_06_01		1
6	2	YOR202W_Y55_08_06_02		1
6	3	YMR255W_Y55_08_06_03		1
6	4	YNR031C_Y55_08_06_04		1
6	5	YNL035C_Y55_08_06_05		1
6	6	YOL055C_Y55_08_06_06		1
6	7	YMR254C_Y55_08_06_07		1
6	8	YNR030W_Y55_08_06_08		1
6	9	YNL034W_Y55_08_06_09		1
6	10	YOL054W_Y55_08_06_10		1
6	11	YMR253C_Y55_08_06_11		1
6	12	YNR029C_Y55_08_06_12		1
6	13	YNL032W_Y55_08_06_13		1
6	14	YOL053W_Y55_08_06_14		1
6	15	YMR252C_Y55_08_06_15		1
6	16	YNR028W_Y55_08_06_16		1
6	17	YNL031C_Y55_08_06_17		1
6	18	YOL053C-A_Y55_08_06_18		1
6	19	YMR251W-A_Y55_08_06_19		1
6	20	YNR027W_Y55_08_06_20		1
6	21	YNL030W_Y55_08_06_21		1
6	22	YOL052C_Y55_08_06_22		1
6	23	YMR251W_Y55_08_06_23		1
6	24	YNR025C_Y55_08_06_24		1
6	25	YNL029C_Y55_08_06_25		1
6	26	YOL050C_Y55_08_06_26		1
6	27	YMR250W_Y55_08_06_27		1
6	28	YNR024W_Y55_08_06_28		1
6	29	YNL028W_Y55_08_06_29		1
6	30	YOL049W_Y55_08_06_30		1
6	31	YMR247C_Y55_08_06_31		1
6	32	YNR022C_Y55_08_06_32		1
6	33	YNL027W_Y55_08_06_33		1
6	34	YOL048C_Y55_08_06_34		1
6	35	YMR246W_Y55_08_06_35		1
6	36	YNR021W_Y55_08_06_36		1
6	37	YNL024C_Y55_08_06_37		1
6	38	YOL047C_Y55_08_06_38		1
6	39	YMR245W_Y55_08_06_39		1
6	40	YNR020C_Y55_08_06_40		1
6	41	YNL023C_Y55_08_06_41		1
6	42	YOL046C_Y55_08_06_42		1
6	43	YMR244W_Y55_08_06_43		1
6	44	YNR019W_Y55_08_06_44		1
6	45	YNL022C_Y55_08_06_45		1
6	46	YOL045W_Y55_08_06_46		1
6	47	YOR202W_Y55_08_06_47		1
6	48	YOR202W_Y55_08_06_48		1
7	1	YOR202W_Y55_08_07_01		1
7	2	YOR202W_Y55_08_07_02		1
7	3	YLR234W_Y55_08_07_03		1
7	4	YMR063W_Y55_08_07_04		1
7	5	YLR345W_Y55_08_07_05		1
7	6	YMR170C_Y55_08_07_06		1
7	7	YLR233C_Y55_08_07_07		1
7	8	YMR060C_Y55_08_07_08		1
7	9	YLR344W_Y55_08_07_09		1
7	10	YMR169c_Y55_08_07_10		1
7	11	YLR232W_Y55_08_07_11		1
7	12	YMR058W_Y55_08_07_12		1
7	13	YLR343W_Y55_08_07_13		1
7	14	YMR167W_Y55_08_07_14		1
7	15	YLR231C_Y55_08_07_15		1
7	16	YMR057C_Y55_08_07_16		1
7	17	YLR342W_Y55_08_07_17		1
7	18	YMR166C_Y55_08_07_18		1
7	19	YLR228C_Y55_08_07_19		1
7	20	YMR056C_Y55_08_07_20		1
7	21	YLR341W_Y55_08_07_21		1
7	22	YMR164C_Y55_08_07_22		1
7	23	YLR225C_Y55_08_07_23		1
7	24	YMR055C_Y55_08_07_24		1
7	25	YLR338W_Y55_08_07_25		1
7	26	YMR163C_Y55_08_07_26		1
7	27	YLR224W_Y55_08_07_27		1
7	28	YMR054W_Y55_08_07_28		1
7	29	YLR337C_Y55_08_07_29		1
7	30	YMR162C_Y55_08_07_30		1
7	31	YLR221C_Y55_08_07_31		1
7	32	YMR053C_Y55_08_07_32		1
7	33	YLR335W_Y55_08_07_33		1
7	34	YMR161W_Y55_08_07_34		1
7	35	YLR220W_Y55_08_07_35		1
7	36	YMR052W_Y55_08_07_36		1
7	37	YLR334C_Y55_08_07_37		1
7	38	YMR160W_Y55_08_07_38		1
7	39	YLR219W_Y55_08_07_39		1
7	40	YMR052C-A_Y55_08_07_40		1
7	41	YLR333C_Y55_08_07_41		1
7	42	YMR159C_Y55_08_07_42		1
7	43	YLR218C_Y55_08_07_43		1
7	44	YMR048W_Y55_08_07_44		1
7	45	YLR332W_Y55_08_07_45		1
7	46	YMR158W-A_Y55_08_07_46		1
7	47	YOR202W_Y55_08_07_47		1
7	48	YOR202W_Y55_08_07_48		1
8	1	YOR202W_Y55_08_08_01		1
8	2	YOR202W_Y55_08_08_02		1
8	3	YNL167C_Y55_08_08_03		1
8	4	YOR016C_Y55_08_08_04		1
8	5	YNL289W_Y55_08_08_05		1
8	6	YOR112W_Y55_08_08_06		1
8	7	YNL166C_Y55_08_08_07		1
8	8	YOR015W_Y55_08_08_08		1
8	9	YNL288W_Y55_08_08_09		1
8	10	YOR111W_Y55_08_08_10		1
8	11	YNL165W_Y55_08_08_11		1
8	12	YOR014W_Y55_08_08_12		1
8	13	YNL286W_Y55_08_08_13		1
8	14	YOR109W_Y55_08_08_14		1
8	15	YNL164C_Y55_08_08_15		1
8	16	YOR013W_Y55_08_08_16		1
8	17	YNL285W_Y55_08_08_17		1
8	18	YOR108W_Y55_08_08_18		1
8	19	YNL162W_Y55_08_08_19		1
8	20	YOR012W_Y55_08_08_20		1
8	21	YNL283C_Y55_08_08_21		1
8	22	YOR107W_Y55_08_08_22		1
8	23	YNL159C_Y55_08_08_23		1
8	24	YOR011W_Y55_08_08_24		1
8	25	YNL281W_Y55_08_08_25		1
8	26	YOR106W_Y55_08_08_26		1
8	27	YNL157W_Y55_08_08_27		1
8	28	YOR010C_Y55_08_08_28		1
8	29	YNL280C_Y55_08_08_29		1
8	30	YOR105W_Y55_08_08_30		1
8	31	YNL156C_Y55_08_08_31		1
8	32	YOR009W_Y55_08_08_32		1
8	33	YNL279W_Y55_08_08_33		1
8	34	YOR104W_Y55_08_08_34		1
8	35	YNL155W_Y55_08_08_35		1
8	36	YOR008C-A_Y55_08_08_36		1
8	37	YNL278W_Y55_08_08_37		1
8	38	YOR101W_Y55_08_08_38		1
8	39	YNL154C_Y55_08_08_39		1
8	40	YOR008C_Y55_08_08_40		1
8	41	YNL277W_Y55_08_08_41		1
8	42	YOR100C_Y55_08_08_42		1
8	43	YNL153C_Y55_08_08_43		1
8	44	YOR007C_Y55_08_08_44		1
8	45	YNL275W_Y55_08_08_45		1
8	46	YOR099W_Y55_08_08_46		1
8	47	YOR202W_Y55_08_08_47		1
8	48	YOR202W_Y55_08_08_48		1
9	1	YOR202W_Y55_08_09_01		1
9	2	YOR202W_Y55_08_09_02		1
9	3	YLR011W_Y55_08_09_03		1
9	4	YLR442C_Y55_08_09_04		1
9	5	YLR114C_Y55_08_09_05		1
9	6	YML081C-A_Y55_08_09_06		1
9	7	YLR006C_Y55_08_09_07		1
9	8	YLR441C_Y55_08_09_08		1
9	9	YLR113W_Y55_08_09_09		1
9	10	YML076C_Y55_08_09_10		1
9	11	YLR004C_Y55_08_09_11		1
9	12	YLR438W_Y55_08_09_12		1
9	13	YLR112W_Y55_08_09_13		1
9	14	YML075C_Y55_08_09_14		1
9	15	YLR003C_Y55_08_09_15		1
9	16	YLR437C_Y55_08_09_16		1
9	17	YLR111W_Y55_08_09_17		1
9	18	YML074C_Y55_08_09_18		1
9	19	YLR001C_Y55_08_09_19		1
9	20	YLR436C_Y55_08_09_20		1
9	21	YLR110C_Y55_08_09_21		1
9	22	YML072C_Y55_08_09_22		1
9	23	YLL063C_Y55_08_09_23		1
9	24	YLR435W_Y55_08_09_24		1
9	25	YLR109W_Y55_08_09_25		1
9	26	YML071C_Y55_08_09_26		1
9	27	YLL062C_Y55_08_09_27		1
9	28	YLR434C_Y55_08_09_28		1
9	29	YLR108C_Y55_08_09_29		1
9	30	YML070W_Y55_08_09_30		1
9	31	YLL061W_Y55_08_09_31		1
9	32	YLR433C_Y55_08_09_32		1
9	33	YLR107W_Y55_08_09_33		1
9	34	YML068W_Y55_08_09_34		1
9	35	YLL060C_Y55_08_09_35		1
9	36	YLR432W_Y55_08_09_36		1
9	37	YLR104W_Y55_08_09_37		1
9	38	YML067C_Y55_08_09_38		1
9	39	YLL059C_Y55_08_09_39		1
9	40	YLR431C_Y55_08_09_40		1
9	41	YLR102C_Y55_08_09_41		1
9	42	YML066C_Y55_08_09_42		1
9	43	YLL058W_Y55_08_09_43		1
9	44	YLR429W_Y55_08_09_44		1
9	45	YLR099C_Y55_08_09_45		1
9	46	YML063W_Y55_08_09_46		1
9	47	YOR202W_Y55_08_09_47		1
9	48	YOR202W_Y55_08_09_48		1
10	1	YOR202W_Y55_08_10_01		1
10	2	YOR202W_Y55_08_10_02		1
10	3	YMR271C_Y55_08_10_03		1
10	4	YNR050C_Y55_08_10_04		1
10	5	YNL052W_Y55_08_10_05		1
10	6	YOL067C_Y55_08_10_06		1
10	7	YMR269W_Y55_08_10_07		1
10	8	YNR049C_Y55_08_10_08		1
10	9	YNL051W_Y55_08_10_09		1
10	10	YOL065C_Y55_08_10_10		1
10	11	YMR266W_Y55_08_10_11		1
10	12	YNR048W_Y55_08_10_12		1
10	13	YNL050C_Y55_08_10_13		1
10	14	YOL064C_Y55_08_10_14		1
10	15	YMR265C_Y55_08_10_15		1
10	16	YNR047W_Y55_08_10_16		1
10	17	YNL049C_Y55_08_10_17		1
10	18	YOL063C_Y55_08_10_18		1
10	19	YMR264W_Y55_08_10_19		1
10	20	YNR045W_Y55_08_10_20		1
10	21	YNL046W_Y55_08_10_21		1
10	22	YOL062C_Y55_08_10_22		1
10	23	YMR263W_Y55_08_10_23		1
10	24	YNR042W_Y55_08_10_24		1
10	25	YNL045W_Y55_08_10_25		1
10	26	YOL061W_Y55_08_10_26		1
10	27	YMR262W_Y55_08_10_27		1
10	28	YNR040W_Y55_08_10_28		1
10	29	YNL044W_Y55_08_10_29		1
10	30	YOL060C_Y55_08_10_30		1
10	31	YMR261C_Y55_08_10_31		1
10	32	YNR039C_Y55_08_10_32		1
10	33	YNL043C_Y55_08_10_33		1
10	34	YOL059W_Y55_08_10_34		1
10	35	YMR259C_Y55_08_10_35		1
10	36	YNR034W_Y55_08_10_36		1
10	37	YNL041C_Y55_08_10_37		1
10	38	YOL058W_Y55_08_10_38		1
10	39	YMR258C_Y55_08_10_39		1
10	40	YNR032W_Y55_08_10_40		1
10	41	YNL040W_Y55_08_10_41		1
10	42	YOL057W_Y55_08_10_42		1
10	43	YMR256C_Y55_08_10_43		1
10	44	YNR032C-A_Y55_08_10_44		1
10	45	YNL037C_Y55_08_10_45		1
10	46	YOL056W_Y55_08_10_46		1
10	47	YOR202W_Y55_08_10_47		1
10	48	YOR202W_Y55_08_10_48		1
11	1	YOR202W_Y55_08_11_01		1
11	2	YOR202W_Y55_08_11_02		1
11	3	YLR251W_Y55_08_11_03		1
11	4	YMR086C-A_Y55_08_11_04		1
11	5	YLR360W_Y55_08_11_05		1
11	6	YMR179W_Y55_08_11_06		1
11	7	YLR250W_Y55_08_11_07		1
11	8	YMR085W_Y55_08_11_08		1
11	9	YLR357W_Y55_08_11_09		1
11	10	YMR178W_Y55_08_11_10		1
11	11	YLR248W_Y55_08_11_11		1
11	12	YMR080C_Y55_08_11_12		1
11	13	YLR356W_Y55_08_11_13		1
11	14	YMR177W_Y55_08_11_14		1
11	15	YLR247C_Y55_08_11_15		1
11	16	YMR078C_Y55_08_11_16		1
11	17	YLR354C_Y55_08_11_17		1
11	18	YMR176W_Y55_08_11_18		1
11	19	YLR246W_Y55_08_11_19		1
11	20	YMR075W_Y55_08_11_20		1
11	21	YLR353W_Y55_08_11_21		1
11	22	YMR175w_Y55_08_11_22		1
11	23	YLR242C_Y55_08_11_23		1
11	24	YMR075C-A_Y55_08_11_24		1
11	25	YLR352W_Y55_08_11_25		1
11	26	YMR174C_Y55_08_11_26		1
11	27	YLR241W_Y55_08_11_27		1
11	28	YMR073C_Y55_08_11_28		1
11	29	YLR351C_Y55_08_11_29		1
11	30	YMR173W-A_Y55_08_11_30		1
11	31	YLR239C_Y55_08_11_31		1
11	32	YMR070W_Y55_08_11_32		1
11	33	YLR350W_Y55_08_11_33		1
11	34	YMR173W_Y55_08_11_34		1
11	35	YLR237W_Y55_08_11_35		1
11	36	YMR068W_Y55_08_11_36		1
11	37	YLR349W_Y55_08_11_37		1
11	38	YMR172W_Y55_08_11_38		1
11	39	YLR236C_Y55_08_11_39		1
11	40	YMR067C_Y55_08_11_40		1
11	41	YLR348C_Y55_08_11_41		1
11	42	YMR172C-A_Y55_08_11_42		1
11	43	YLR235C_Y55_08_11_43		1
11	44	YMR065W_Y55_08_11_44		1
11	45	YLR346C_Y55_08_11_45		1
11	46	YMR171C_Y55_08_11_46		1
11	47	YOR202W_Y55_08_11_47		1
11	48	YOR202W_Y55_08_11_48		1
12	1	YOR202W_Y55_08_12_01		1
12	2	YOR202W_Y55_08_12_02		1
12	3	YNL190W_Y55_08_12_03		1
12	4	YOR028C_Y55_08_12_04		1
12	5	YNL301C_Y55_08_12_05		1
12	6	YOR129C_Y55_08_12_06		1
12	7	YNL187W_Y55_08_12_07		1
12	8	YOR027W_Y55_08_12_08		1
12	9	YNL300W_Y55_08_12_09		1
12	10	YOR127W_Y55_08_12_10		1
12	11	YNL183C_Y55_08_12_11		1
12	12	YOR026W_Y55_08_12_12		1
12	13	YNL299W_Y55_08_12_13		1
12	14	YOR126C_Y55_08_12_14		1
12	15	YNL179C_Y55_08_12_15		1
12	16	YOR025W_Y55_08_12_16		1
12	17	YNL298W_Y55_08_12_17		1
12	18	YOR124C_Y55_08_12_18		1
12	19	YNL176C_Y55_08_12_19		1
12	20	YOR024W_Y55_08_12_20		1
12	21	YNL297C_Y55_08_12_21		1
12	22	YOR123C_Y55_08_12_22		1
12	23	YNL175C_Y55_08_12_23		1
12	24	YOR023C_Y55_08_12_24		1
12	25	YNL296W_Y55_08_12_25		1
12	26	YOR121C_Y55_08_12_26		1
12	27	YNL173C_Y55_08_12_27		1
12	28	YOR022C_Y55_08_12_28		1
12	29	YNL295W_Y55_08_12_29		1
12	30	YOR120W_Y55_08_12_30		1
12	31	YNL171C_Y55_08_12_31		1
12	32	YOR021C_Y55_08_12_32		1
12	33	YNL294C_Y55_08_12_33		1
12	34	YOR118W_Y55_08_12_34		1
12	35	YNL170W_Y55_08_12_35		1
12	36	YOR019W_Y55_08_12_36		1
12	37	YNL293W_Y55_08_12_37		1
12	38	YOR115C_Y55_08_12_38		1
12	39	YNL169C_Y55_08_12_39		1
12	40	YOR018W_Y55_08_12_40		1
12	41	YNL292W_Y55_08_12_41		1
12	42	YOR114W_Y55_08_12_42		1
12	43	YNL168C_Y55_08_12_43		1
12	44	YOR017W_Y55_08_12_44		1
12	45	YNL291C_Y55_08_12_45		1
12	46	YOR113W_Y55_08_12_46		1
12	47	YOR202W_Y55_08_12_47		1
12	48	YOR202W_Y55_08_12_48		1
13	1	YOR202W_Y55_08_13_01		1
13	2	YOR202W_Y55_08_13_02		1
13	3	YLR023C_Y55_08_13_03		1
13	4	YLR454W_Y55_08_13_04		1
13	5	YLR130C_Y55_08_13_05		1
13	6	YML102W_Y55_08_13_06		1
13	7	YLR021W_Y55_08_13_07		1
13	8	YLR453C_Y55_08_13_08		1
13	9	YLR128W_Y55_08_13_09		1
13	10	YML102C-A_Y55_08_13_10		1
13	11	YLR020C_Y55_08_13_11		1
13	12	YLR452C_Y55_08_13_12		1
13	13	YLR126C_Y55_08_13_13		1
13	14	YML101C_Y55_08_13_14		1
13	15	YLR019W_Y55_08_13_15		1
13	16	YLR451W_Y55_08_13_16		1
13	17	YLR125W_Y55_08_13_17		1
13	18	YML100W-A_Y55_08_13_18		1
13	19	YLR018C_Y55_08_13_19		1
13	20	YLR450W_Y55_08_13_20		1
13	21	YLR124W_Y55_08_13_21		1
13	22	YML100W_Y55_08_13_22		1
13	23	YLR017W_Y55_08_13_23		1
13	24	YLR449W_Y55_08_13_24		1
13	25	YLR123C_Y55_08_13_25		1
13	26	YML099C_Y55_08_13_26		1
13	27	YLR016C_Y55_08_13_27		1
13	28	YLR448W_Y55_08_13_28		1
13	29	YLR122C_Y55_08_13_29		1
13	30	YML097C_Y55_08_13_30		1
13	31	YLR015W_Y55_08_13_31		1
13	32	YLR446W_Y55_08_13_32		1
13	33	YLR121C_Y55_08_13_33		1
13	34	YML096W_Y55_08_13_34		1
13	35	YLR014C_Y55_08_13_35		1
13	36	YLR445W_Y55_08_13_36		1
13	37	YLR120C_Y55_08_13_37		1
13	38	YML095C_Y55_08_13_38		1
13	39	YLR013W_Y55_08_13_39		1
13	40	YLR444C_Y55_08_13_40		1
13	41	YLR119W_Y55_08_13_41		1
13	42	YML094W_Y55_08_13_42		1
13	43	YLR012C_Y55_08_13_43		1
13	44	YLR443W_Y55_08_13_44		1
13	45	YLR118C_Y55_08_13_45		1
13	46	YML090W_Y55_08_13_46		1
13	47	YOR202W_Y55_08_13_47		1
13	48	YOR202W_Y55_08_13_48		1
14	1	YOR202W_Y55_08_14_01		1
14	2	YOR202W_Y55_08_14_02		1
14	3	YMR284W_Y55_08_14_03		1
14	4	YNR064C_Y55_08_14_04		1
14	5	YNL068C_Y55_08_14_05		1
14	6	YOL085C_Y55_08_14_06		1
14	7	YMR283C_Y55_08_14_07		1
14	8	YNR063W_Y55_08_14_08		1
14	9	YNL067W_Y55_08_14_09		1
14	10	YOL084W_Y55_08_14_10		1
