Row	Column	Strain	Info	Normalization_group
2	4	YOR202W_Y55_06_02_04		1
2	5	YOR202W_Y55_06_02_05		1
2	6	YOR202W_Y55_06_02_06		1
2	7	YOR202W_Y55_06_02_07		1
2	8	YOR202W_Y55_06_02_08		1
2	9	YOR202W_Y55_06_02_09		1
2	10	YOR202W_Y55_06_02_10		1
2	11	YOR202W_Y55_06_02_11		1
2	12	YOR202W_Y55_06_02_12		1
2	13	YOR202W_Y55_06_02_13		1
2	14	YOR202W_Y55_06_02_14		1
2	15	YOR202W_Y55_06_02_15		1
2	16	YOR202W_Y55_06_02_16		1
2	17	YOR202W_Y55_06_02_17		1
2	18	YOR202W_Y55_06_02_18		1
2	19	YOR202W_Y55_06_02_19		1
2	20	YOR202W_Y55_06_02_20		1
2	21	YOR202W_Y55_06_02_21		1
2	22	YOR202W_Y55_06_02_22		1
2	23	YOR202W_Y55_06_02_23		1
2	24	YOR202W_Y55_06_02_24		1
2	25	YOR202W_Y55_06_02_25		1
2	26	YOR202W_Y55_06_02_26		1
2	27	YOR202W_Y55_06_02_27		1
2	28	YOR202W_Y55_06_02_28		1
2	29	YOR202W_Y55_06_02_29		1
2	30	YOR202W_Y55_06_02_30		1
2	31	YOR202W_Y55_06_02_31		1
2	32	YOR202W_Y55_06_02_32		1
2	33	YOR202W_Y55_06_02_33		1
2	34	YOR202W_Y55_06_02_34		1
2	35	YOR202W_Y55_06_02_35		1
2	36	YOR202W_Y55_06_02_36		1
2	37	YOR202W_Y55_06_02_37		1
2	38	YOR202W_Y55_06_02_38		1
2	39	YOR202W_Y55_06_02_39		1
2	40	YOR202W_Y55_06_02_40		1
2	41	YOR202W_Y55_06_02_41		1
2	42	YOR202W_Y55_06_02_42		1
2	43	YOR202W_Y55_06_02_43		1
2	44	YOR202W_Y55_06_02_44		1
2	45	YOR202W_Y55_06_02_45		1
2	46	YOR202W_Y55_06_02_46		1
2	47	YOR202W_Y55_06_02_47		1
2	48	YOR202W_Y55_06_02_48		1
3	1	YOR202W_Y55_06_03_01		1
3	2	YOR202W_Y55_06_03_02		1
3	3	YBR030W_Y55_06_03_03		1
3	4	YCR076C_Y55_06_03_04		1
3	5	YBR138C_Y55_06_03_05		1
3	6	YDL090C_Y55_06_03_06		1
3	7	YBR028C_Y55_06_03_07		1
3	8	YCR075C_Y55_06_03_08		1
3	9	YBR137W_Y55_06_03_09		1
3	10	YDL089W_Y55_06_03_10		1
3	11	YBR027C_Y55_06_03_11		1
3	12	YCR073W-A_Y55_06_03_12		1
3	13	YBR134W_Y55_06_03_13		1
3	14	YDL088C_Y55_06_03_14		1
3	15	YBR026C_Y55_06_03_15		1
3	16	YCR073C_Y55_06_03_16		1
3	17	YBR132C_Y55_06_03_17		1
3	18	YDL086W_Y55_06_03_18		1
3	19	YBR025C_Y55_06_03_19		1
3	20	YCR071C_Y55_06_03_20		1
3	21	YBR131W_Y55_06_03_21		1
3	22	YDL085W_Y55_06_03_22		1
3	23	YBR024W_Y55_06_03_23		1
3	24	YCR069W_Y55_06_03_24		1
3	25	YBR130C_Y55_06_03_25		1
3	26	YDL083C_Y55_06_03_26		1
3	27	YBR023C_Y55_06_03_27		1
3	28	YCR068W_Y55_06_03_28		1
3	29	YBR129C_Y55_06_03_29		1
3	30	YDL082W_Y55_06_03_30		1
3	31	YBR022W_Y55_06_03_31		1
3	32	YCR067C_Y55_06_03_32		1
3	33	YBR128C_Y55_06_03_33		1
3	34	YDL081C_Y55_06_03_34		1
3	35	YBR020W_Y55_06_03_35		1
3	36	YCR065W_Y55_06_03_36		1
3	37	YBR126C_Y55_06_03_37		1
3	38	YDL080C_Y55_06_03_38		1
3	39	YBR019C_Y55_06_03_39		1
3	40	YCR063W_Y55_06_03_40		1
3	41	YBR125C_Y55_06_03_41		1
3	42	YDL079C_Y55_06_03_42		1
3	43	YBR018C_Y55_06_03_43		1
3	44	YCR062W_Y55_06_03_44		1
3	45	YBR122C_Y55_06_03_45		1
3	46	YDL078C_Y55_06_03_46		1
3	47	YOR202W_Y55_06_03_47		1
3	48	YOR202W_Y55_06_03_48		1
4	1	YOR202W_Y55_06_04_01		1
4	2	YOR202W_Y55_06_04_02		1
4	3	YDR199W_Y55_06_04_03		1
4	4	YER056C-A_Y55_06_04_04		1
4	5	YDR316W_Y55_06_04_05		1
4	6	YER158C_Y55_06_04_06		1
4	7	YDR198C_Y55_06_04_07		1
4	8	YER056C_Y55_06_04_08		1
4	9	YDR315C_Y55_06_04_09		1
4	10	YER156C_Y55_06_04_10		1
4	11	YDR193W_Y55_06_04_11		1
4	12	YER055C_Y55_06_04_12		1
4	13	YDR314C_Y55_06_04_13		1
4	14	YER155C_Y55_06_04_14		1
4	15	YDR192C_Y55_06_04_15		1
4	16	YER054C_Y55_06_04_16		1
4	17	YDR313C_Y55_06_04_17		1
4	18	YER153C_Y55_06_04_18		1
4	19	YDR191W_Y55_06_04_19		1
4	20	YER053C_Y55_06_04_20		1
4	21	YDR312W_Y55_06_04_21		1
4	22	YER152C_Y55_06_04_22		1
4	23	YDR186C_Y55_06_04_23		1
4	24	YER052C_Y55_06_04_24		1
4	25	YDR310C_Y55_06_04_25		1
4	26	YER151C_Y55_06_04_26		1
4	27	YDR185C_Y55_06_04_27		1
4	28	YER051W_Y55_06_04_28		1
4	29	YDR309C_Y55_06_04_29		1
4	30	YER150W_Y55_06_04_30		1
4	31	YDR184C_Y55_06_04_31		1
4	32	YER049W_Y55_06_04_32		1
4	33	YDR307W_Y55_06_04_33		1
4	34	YER149C_Y55_06_04_34		1
4	35	YDR183W_Y55_06_04_35		1
4	36	YER048C_Y55_06_04_36		1
4	37	YDR306C_Y55_06_04_37		1
4	38	YER145C_Y55_06_04_38		1
4	39	YDR181C_Y55_06_04_39		1
4	40	YER047C_Y55_06_04_40		1
4	41	YDR305C_Y55_06_04_41		1
4	42	YER144C_Y55_06_04_42		1
4	43	YDR179W-A_Y55_06_04_43		1
4	44	YER046W-A_Y55_06_04_44		1
4	45	YDR304C_Y55_06_04_45		1
4	46	YER143W_Y55_06_04_46		1
4	47	YOR202W_Y55_06_04_47		1
4	48	YOR202W_Y55_06_04_48		1
5	1	YOR202W_Y55_06_05_01		1
5	2	YOR202W_Y55_06_05_02		1
5	3	YAL017W_Y55_06_05_03		1
5	4	YBR235W_Y55_06_05_04		1
5	5	YBL032W_Y55_06_05_05		1
5	6	YCL036W_Y55_06_05_06		1
5	7	YAL015C_Y55_06_05_07		1
5	8	YBR233W_Y55_06_05_08		1
5	9	YBL031W_Y55_06_05_09		1
5	10	YCL035C_Y55_06_05_10		1
5	11	YAL014C_Y55_06_05_11		1
5	12	YBR232C_Y55_06_05_12		1
5	13	YBL029W_Y55_06_05_13		1
5	14	YCL034W_Y55_06_05_14		1
5	15	YAL013W_Y55_06_05_15		1
5	16	YBR231C_Y55_06_05_16		1
5	17	YBL028C_Y55_06_05_17		1
5	18	YCL033C_Y55_06_05_18		1
5	19	YAL011W_Y55_06_05_19		1
5	20	YBR230C_Y55_06_05_20		1
5	21	YBL027W_Y55_06_05_21		1
5	22	YCL032W_Y55_06_05_22		1
5	23	YAL010C_Y55_06_05_23		1
5	24	YBR229C_Y55_06_05_24		1
5	25	YBL025W_Y55_06_05_25		1
5	26	YCL030C_Y55_06_05_26		1
5	27	YAL008W_Y55_06_05_27		1
5	28	YBR228W_Y55_06_05_28		1
5	29	YBL024W_Y55_06_05_29		1
5	30	YCL029C_Y55_06_05_30		1
5	31	YAL007C_Y55_06_05_31		1
5	32	YBR227C_Y55_06_05_32		1
5	33	YBL021C_Y55_06_05_33		1
5	34	YCL028W_Y55_06_05_34		1
5	35	YAL005C_Y55_06_05_35		1
5	36	YBR226C_Y55_06_05_36		1
5	37	YBL019W_Y55_06_05_37		1
5	38	YCL027W_Y55_06_05_38		1
5	39	YAL004W_Y55_06_05_39		1
5	40	YBR225W_Y55_06_05_40		1
5	41	YBL017C_Y55_06_05_41		1
5	42	YCL026C-A_Y55_06_05_42		1
5	43	YAL002W_Y55_06_05_43		1
5	44	YBR224W_Y55_06_05_44		1
5	45	YBL016W_Y55_06_05_45		1
5	46	YCL026C_Y55_06_05_46		1
5	47	YOR202W_Y55_06_05_47		1
5	48	YOR202W_Y55_06_05_48		1
6	1	YOR202W_Y55_06_06_01		1
6	2	YOR202W_Y55_06_06_02		1
6	3	YDL199C_Y55_06_06_03		1
6	4	YDR439W_Y55_06_06_04		1
6	5	YDR090C_Y55_06_06_05		1
6	6	YEL013W_Y55_06_06_06		1
6	7	YDL197C_Y55_06_06_07		1
6	8	YDR438W_Y55_06_06_08		1
6	9	YDR089W_Y55_06_06_09		1
6	10	YEL012W_Y55_06_06_10		1
6	11	YDL194W_Y55_06_06_11		1
6	12	YDR436W_Y55_06_06_12		1
6	13	YDR085C_Y55_06_06_13		1
6	14	YEL011W_Y55_06_06_14		1
6	15	YDL192W_Y55_06_06_15		1
6	16	YDR435C_Y55_06_06_16		1
6	17	YDR084C_Y55_06_06_17		1
6	18	YEL010W_Y55_06_06_18		1
6	19	YDL191W_Y55_06_06_19		1
6	20	YDR431W_Y55_06_06_20		1
6	21	YDR083W_Y55_06_06_21		1
6	22	YEL008W_Y55_06_06_22		1
6	23	YDL190C_Y55_06_06_23		1
6	24	YDR430C_Y55_06_06_24		1
6	25	YDR080W_Y55_06_06_25		1
6	26	YEL007W_Y55_06_06_26		1
6	27	YDL189W_Y55_06_06_27		1
6	28	YDR428C_Y55_06_06_28		1
6	29	YDR077W_Y55_06_06_29		1
6	30	YEL006W_Y55_06_06_30		1
6	31	YDL188C_Y55_06_06_31		1
6	32	YDR426C_Y55_06_06_32		1
6	33	YDR076W_Y55_06_06_33		1
6	34	YEL005C_Y55_06_06_34		1
6	35	YDL187C_Y55_06_06_35		1
6	36	YDR425W_Y55_06_06_36		1
6	37	YDR075W_Y55_06_06_37		1
6	38	YEL004W_Y55_06_06_38		1
6	39	YDL186W_Y55_06_06_39		1
6	40	YDR424C_Y55_06_06_40		1
6	41	YDR074W_Y55_06_06_41		1
6	42	YEL003W_Y55_06_06_42		1
6	43	YDL185W_Y55_06_06_43		1
6	44	YDR423C_Y55_06_06_44		1
6	45	YDR073W_Y55_06_06_45		1
6	46	YEL001C_Y55_06_06_46		1
6	47	YOR202W_Y55_06_06_47		1
6	48	YOR202W_Y55_06_06_48		1
7	1	YOR202W_Y55_06_07_01		1
7	2	YOR202W_Y55_06_07_02		1
7	3	YBR045C_Y55_06_07_03		1
7	4	YCR089W_Y55_06_07_04		1
7	5	YBR156C_Y55_06_07_05		1
7	6	YDL110C_Y55_06_07_06		1
7	7	YBR044C_Y55_06_07_07		1
7	8	YCR088W_Y55_06_07_08		1
7	9	YBR151W_Y55_06_07_09		1
7	10	YDL109C_Y55_06_07_10		1
7	11	YBR043C_Y55_06_07_11		1
7	12	YCR087W_Y55_06_07_12		1
7	13	YBR150C_Y55_06_07_13		1
7	14	YDL106C_Y55_06_07_14		1
7	15	YBR042C_Y55_06_07_15		1
7	16	YCR087C-A_Y55_06_07_16		1
7	17	YBR149W_Y55_06_07_17		1
7	18	YDL104C_Y55_06_07_18		1
7	19	YBR041W_Y55_06_07_19		1
7	20	YCR086W_Y55_06_07_20		1
7	21	YBR148W_Y55_06_07_21		1
7	22	YDL100C_Y55_06_07_22		1
7	23	YBR040W_Y55_06_07_23		1
7	24	YCR085W_Y55_06_07_24		1
7	25	YBR147W_Y55_06_07_25		1
7	26	YDL099W_Y55_06_07_26		1
7	27	YBR036C_Y55_06_07_27		1
7	28	YCR083W_Y55_06_07_28		1
7	29	YBR146W_Y55_06_07_29		1
7	30	YDL096C_Y55_06_07_30		1
7	31	YBR034C_Y55_06_07_31		1
7	32	YCR082W_Y55_06_07_32		1
7	33	YBR145W_Y55_06_07_33		1
7	34	YDL095W_Y55_06_07_34		1
7	35	YBR033W_Y55_06_07_35		1
7	36	YCR081W_Y55_06_07_36		1
7	37	YBR144C_Y55_06_07_37		1
7	38	YDL094C_Y55_06_07_38		1
7	39	YBR032W_Y55_06_07_39		1
7	40	YCR079W_Y55_06_07_40		1
7	41	YBR141C_Y55_06_07_41		1
7	42	YDL093W_Y55_06_07_42		1
7	43	YBR031W_Y55_06_07_43		1
7	44	YCR077C_Y55_06_07_44		1
7	45	YBR139W_Y55_06_07_45		1
7	46	YDL091C_Y55_06_07_46		1
7	47	YOR202W_Y55_06_07_47		1
7	48	YOR202W_Y55_06_07_48		1
8	1	YOR202W_Y55_06_08_01		1
8	2	YOR202W_Y55_06_08_02		1
8	3	YDR216W_Y55_06_08_03		1
8	4	YER066W_Y55_06_08_04		1
8	5	YDR335W_Y55_06_08_05		1
8	6	YER176W_Y55_06_08_06		1
8	7	YDR215C_Y55_06_08_07		1
8	8	YER066C-A_Y55_06_08_08		1
8	9	YDR334W_Y55_06_08_09		1
8	10	YER175C_Y55_06_08_10		1
8	11	YDR214W_Y55_06_08_11		1
8	12	YER065C_Y55_06_08_12		1
8	13	YDR333C_Y55_06_08_13		1
8	14	YER174C_Y55_06_08_14		1
8	15	YDR213W_Y55_06_08_15		1
8	16	YER064C_Y55_06_08_16		1
8	17	YDR332W_Y55_06_08_17		1
8	18	YER173W_Y55_06_08_18		1
8	19	YDR210W_Y55_06_08_19		1
8	20	YER063W_Y55_06_08_20		1
8	21	YDR330W_Y55_06_08_21		1
8	22	YER170W_Y55_06_08_22		1
8	23	YDR209C_Y55_06_08_23		1
8	24	YER062C_Y55_06_08_24		1
8	25	YDR329C_Y55_06_08_25		1
8	26	YER167W_Y55_06_08_26		1
8	27	YDR207C_Y55_06_08_27		1
8	28	YER061C_Y55_06_08_28		1
8	29	YDR321W_Y55_06_08_29		1
8	30	YER166W_Y55_06_08_30		1
8	31	YDR206W_Y55_06_08_31		1
8	32	YER060W-A_Y55_06_08_32		1
8	33	YDR320C_Y55_06_08_33		1
8	34	YER164W_Y55_06_08_34		1
8	35	YDR205W_Y55_06_08_35		1
8	36	YER060W_Y55_06_08_36		1
8	37	YDR319C_Y55_06_08_37		1
8	38	YER163C_Y55_06_08_38		1
8	39	YDR203W_Y55_06_08_39		1
8	40	YER059W_Y55_06_08_40		1
8	41	YDR318W_Y55_06_08_41		1
8	42	YER162C_Y55_06_08_42		1
8	43	YDR202C_Y55_06_08_43		1
8	44	YER057C_Y55_06_08_44		1
8	45	YDR317W_Y55_06_08_45		1
8	46	YER161C_Y55_06_08_46		1
8	47	YOR202W_Y55_06_08_47		1
8	48	YOR202W_Y55_06_08_48		1
9	1	YOR202W_Y55_06_09_01		1
9	2	YOR202W_Y55_06_09_02		1
9	3	YAL031C_Y55_06_09_03		1
9	4	YBR250W_Y55_06_09_04		1
9	5	YBL052C_Y55_06_09_05		1
9	6	YCL049C_Y55_06_09_06		1
9	7	YAL030W_Y55_06_09_07		1
9	8	YBR249C_Y55_06_09_08		1
9	9	YBL051C_Y55_06_09_09		1
9	10	YCL048W_Y55_06_09_10		1
9	11	YAL029C_Y55_06_09_11		1
9	12	YBR248C_Y55_06_09_12		1
9	13	YBL049W_Y55_06_09_13		1
9	14	YCL047C_Y55_06_09_14		1
9	15	YAL028W_Y55_06_09_15		1
9	16	YBR246W_Y55_06_09_16		1
9	17	YBL048W_Y55_06_09_17		1
9	18	YCL046W_Y55_06_09_18		1
9	19	YAL027W_Y55_06_09_19		1
9	20	YBR245C_Y55_06_09_20		1
9	21	YBL047C_Y55_06_09_21		1
9	22	YCL045C_Y55_06_09_22		1
9	23	YAL026C_Y55_06_09_23		1
9	24	YBR244W_Y55_06_09_24		1
9	25	YBL046W_Y55_06_09_25		1
9	26	YCL044C_Y55_06_09_26		1
9	27	YAL023C_Y55_06_09_27		1
9	28	YBR242W_Y55_06_09_28		1
9	29	YBL043W_Y55_06_09_29		1
9	30	YCL042W_Y55_06_09_30		1
9	31	YAL022C_Y55_06_09_31		1
9	32	YBR241C_Y55_06_09_32		1
9	33	YBL042C_Y55_06_09_33		1
9	34	YCL040W_Y55_06_09_34		1
9	35	YAL020C_Y55_06_09_35		1
9	36	YBR240C_Y55_06_09_36		1
9	37	YBL039C_Y55_06_09_37		1
9	38	YCL039W_Y55_06_09_38		1
9	39	YAL019W_Y55_06_09_39		1
9	40	YBR239C_Y55_06_09_40		1
9	41	YBL037W_Y55_06_09_41		1
9	42	YCL038C_Y55_06_09_42		1
9	43	YAL018C_Y55_06_09_43		1
9	44	YBR238C_Y55_06_09_44		1
9	45	YBL036C_Y55_06_09_45		1
9	46	YCL037C_Y55_06_09_46		1
9	47	YOR202W_Y55_06_09_47		1
9	48	YOR202W_Y55_06_09_48		1
10	1	YOR202W_Y55_06_10_01		1
10	2	YOR202W_Y55_06_10_02		1
10	3	YDL216C_Y55_06_10_03		1
10	4	YDR459C_Y55_06_10_04		1
10	5	YDR102C_Y55_06_10_05		1
10	6	YEL031W_Y55_06_10_06		1
10	7	YDL215C_Y55_06_10_07		1
10	8	YDR458C_Y55_06_10_08		1
10	9	YDR101C_Y55_06_10_09		1
10	10	YEL030W_Y55_06_10_10		1
10	11	YDL214C_Y55_06_10_11		1
10	12	YDR455C_Y55_06_10_12		1
10	13	YDR100W_Y55_06_10_13		1
10	14	YEL028W_Y55_06_10_14		1
10	15	YDL213C_Y55_06_10_15		1
10	16	YDR453C_Y55_06_10_16		1
10	17	YDR099W_Y55_06_10_17		1
10	18	YEL025C_Y55_06_10_18		1
10	19	YDL211C_Y55_06_10_19		1
10	20	YDR452W_Y55_06_10_20		1
10	21	YDR098C_Y55_06_10_21		1
10	22	YEL023C_Y55_06_10_22		1
10	23	YDL210W_Y55_06_10_23		1
10	24	YDR451C_Y55_06_10_24		1
10	25	YDR097C_Y55_06_10_25		1
10	26	YEL020C_Y55_06_10_26		1
10	27	YDL206W_Y55_06_10_27		1
10	28	YDR447C_Y55_06_10_28		1
10	29	YDR096W_Y55_06_10_29		1
10	30	YEL017W_Y55_06_10_30		1
10	31	YDL204W_Y55_06_10_31		1
10	32	YDR446W_Y55_06_10_32		1
10	33	YDR095C_Y55_06_10_33		1
10	34	YEL017C-A_Y55_06_10_34		1
10	35	YDL203C_Y55_06_10_35		1
10	36	YDR445C_Y55_06_10_36		1
10	37	YDR094W_Y55_06_10_37		1
10	38	YEL016C_Y55_06_10_38		1
10	39	YDL201W_Y55_06_10_39		1
10	40	YDR441C_Y55_06_10_40		1
10	41	YDR093W_Y55_06_10_41		1
10	42	YEL015W_Y55_06_10_42		1
10	43	YDL200C_Y55_06_10_43		1
10	44	YDR440W_Y55_06_10_44		1
10	45	YDR092W_Y55_06_10_45		1
10	46	YEL014C_Y55_06_10_46		1
10	47	YOR202W_Y55_06_10_47		1
10	48	YOR202W_Y55_06_10_48		1
11	1	YOR202W_Y55_06_11_01		1
11	2	YOR202W_Y55_06_11_02		1
11	3	YBR058C_Y55_06_11_03		1
11	4	YCR105W_Y55_06_11_04		1
11	5	YBR169C_Y55_06_11_05		1
11	6	YDL125C_Y55_06_11_06		1
11	7	YBR057C_Y55_06_11_07		1
11	8	YCR102W-A_Y55_06_11_08		1
11	9	YBR168W_Y55_06_11_09		1
11	10	YDL124W_Y55_06_11_10		1
11	11	YBR056W_Y55_06_11_11		1
11	12	YCR102C_Y55_06_11_12		1
11	13	YBR166C_Y55_06_11_13		1
11	14	YDL123W_Y55_06_11_14		1
11	15	YBR054W_Y55_06_11_15		1
11	16	YCR101C_Y55_06_11_16		1
11	17	YBR165W_Y55_06_11_17		1
11	18	YDL122W_Y55_06_11_18		1
11	19	YBR053C_Y55_06_11_19		1
11	20	YCR100C_Y55_06_11_20		1
11	21	YBR164C_Y55_06_11_21		1
11	22	YDL121C_Y55_06_11_22		1
11	23	YBR052C_Y55_06_11_23		1
11	24	YCR099C_Y55_06_11_24		1
11	25	YBR162W-A_Y55_06_11_25		1
11	26	YDL119C_Y55_06_11_26		1
11	27	YBR051W_Y55_06_11_27		1
11	28	YCR098C_Y55_06_11_28		1
11	29	YBR162C_Y55_06_11_29		1
11	30	YDL118W_Y55_06_11_30		1
11	31	YBR050C_Y55_06_11_31		1
11	32	YCR095C_Y55_06_11_32		1
11	33	YBR161W_Y55_06_11_33		1
11	34	YDL117W_Y55_06_11_34		1
11	35	YBR048W_Y55_06_11_35		1
11	36	YCR092C_Y55_06_11_36		1
11	37	YBR159W_Y55_06_11_37		1
11	38	YDL114W_Y55_06_11_38		1
11	39	YBR047W_Y55_06_11_39		1
11	40	YCR091W_Y55_06_11_40		1
11	41	YBR158W_Y55_06_11_41		1
11	42	YDL113C_Y55_06_11_42		1
11	43	YBR046C_Y55_06_11_43		1
11	44	YCR090C_Y55_06_11_44		1
11	45	YBR157C_Y55_06_11_45		1
11	46	YDL112W_Y55_06_11_46		1
11	47	YOR202W_Y55_06_11_47		1
11	48	YOR202W_Y55_06_11_48		1
12	1	YOR202W_Y55_06_12_01		1
12	2	YOR202W_Y55_06_12_02		1
12	3	YDR233C_Y55_06_12_03		1
12	4	YER079W_Y55_06_12_04		1
12	5	YDR354W_Y55_06_12_05		1
12	6	YER187W_Y55_06_12_06		1
12	7	YDR229W_Y55_06_12_07		1
12	8	YER078C_Y55_06_12_08		1
12	9	YDR352W_Y55_06_12_09		1
12	10	YER186C_Y55_06_12_10		1
12	11	YDR227W_Y55_06_12_11		1
12	12	YER077C_Y55_06_12_12		1
12	13	YDR351W_Y55_06_12_13		1
12	14	YER185W_Y55_06_12_14		1
12	15	YDR225W_Y55_06_12_15		1
12	16	YER075C_Y55_06_12_16		1
12	17	YDR349C_Y55_06_12_17		1
12	18	YER184C_Y55_06_12_18		1
12	19	YDR223W_Y55_06_12_19		1
12	20	YER074W_Y55_06_12_20		1
12	21	YDR348C_Y55_06_12_21		1
12	22	YER183C_Y55_06_12_22		1
12	23	YDR222W_Y55_06_12_23		1
12	24	YER073W_Y55_06_12_24		1
12	25	YDR346C_Y55_06_12_25		1
12	26	YER182W_Y55_06_12_26		1
12	27	YDR221W_Y55_06_12_27		1
12	28	YER072W_Y55_06_12_28		1
12	29	YDR345C_Y55_06_12_29		1
12	30	YER181C_Y55_06_12_30		1
12	31	YDR220C_Y55_06_12_31		1
12	32	YER071C_Y55_06_12_32		1
12	33	YDR344C_Y55_06_12_33		1
12	34	YER180C_Y55_06_12_34		1
12	35	YDR219C_Y55_06_12_35		1
12	36	YER069W_Y55_06_12_36		1
12	37	YDR340W_Y55_06_12_37		1
12	38	YER179W_Y55_06_12_38		1
12	39	YDR218C_Y55_06_12_39		1
12	40	YER067W_Y55_06_12_40		1
12	41	YDR338C_Y55_06_12_41		1
12	42	YER178W_Y55_06_12_42		1
12	43	YDR217C_Y55_06_12_43		1
12	44	YER067C-A_Y55_06_12_44		1
12	45	YDR336W_Y55_06_12_45		1
12	46	YER177W_Y55_06_12_46		1
12	47	YOR202W_Y55_06_12_47		1
12	48	YOR202W_Y55_06_12_48		1
13	1	YOR202W_Y55_06_13_01		1
13	2	YOR202W_Y55_06_13_02		1
13	3	YAL054C_Y55_06_13_03		1
13	4	YBR269C_Y55_06_13_04		1
13	5	YBL064C_Y55_06_13_05		1
13	6	YCL069W_Y55_06_13_06		1
13	7	YAL053W_Y55_06_13_07		1
13	8	YBR267W_Y55_06_13_08		1
13	9	YBL063W_Y55_06_13_09		1
13	10	YCL064C_Y55_06_13_10		1
13	11	YAL051W_Y55_06_13_11		1
13	12	YBR266C_Y55_06_13_12		1
13	13	YBL062W_Y55_06_13_13		1
13	14	YCL063W_Y55_06_13_14		1
13	15	YAL049C_Y55_06_13_15		1
13	16	YBR264C_Y55_06_13_16		1
13	17	YBL061C_Y55_06_13_17		1
13	18	YCL062W_Y55_06_13_18		1
13	19	YAL045C_Y55_06_13_19		1
13	20	YBR263W_Y55_06_13_20		1
13	21	YBL060W_Y55_06_13_21		1
13	22	YCL061C_Y55_06_13_22		1
13	23	YAL043C-A_Y55_06_13_23		1
13	24	YBR262C_Y55_06_13_24		1
13	25	YBL059W_Y55_06_13_25		1
13	26	YCL060C_Y55_06_13_26		1
13	27	YAL042W_Y55_06_13_27		1
13	28	YBR261C_Y55_06_13_28		1
13	29	YBL057C_Y55_06_13_29		1
13	30	YCL057W_Y55_06_13_30		1
13	31	YAL040C_Y55_06_13_31		1
13	32	YBR260C_Y55_06_13_32		1
13	33	YBL056W_Y55_06_13_33		1
13	34	YCL056C_Y55_06_13_34		1
13	35	YAL037W_Y55_06_13_35		1
13	36	YBR259W_Y55_06_13_36		1
13	37	YBL055C_Y55_06_13_37		1
13	38	YCL055W_Y55_06_13_38		1
13	39	YAL036C_Y55_06_13_39		1
13	40	YBR258C_Y55_06_13_40		1
13	41	YBL054W_Y55_06_13_41		1
13	42	YCL051W_Y55_06_13_42		1
13	43	YAL034C_Y55_06_13_43		1
13	44	YBR255W_Y55_06_13_44		1
13	45	YBL053W_Y55_06_13_45		1
13	46	YCL050C_Y55_06_13_46		1
13	47	YOR202W_Y55_06_13_47		1
13	48	YOR202W_Y55_06_13_48		1
14	1	YOR202W_Y55_06_14_01		1
14	2	YOR202W_Y55_06_14_02		1
14	3	YDL232W_Y55_06_14_03		1
14	4	YDR480W_Y55_06_14_04		1
14	5	YDR117C_Y55_06_14_05		1
14	6	YEL049W_Y55_06_14_06		1
14	7	YDL231C_Y55_06_14_07		1
14	8	YDR479C_Y55_06_14_08		1
14	9	YDR116C_Y55_06_14_09		1
14	10	YEL048C_Y55_06_14_10		1
14	11	YDL230W_Y55_06_14_11		1
14	12	YDR476C_Y55_06_14_12		1
