Row	Column	Strain	Info	Normalization_group
8	33	YNL279W_YPS_16_08_33		1
8	34	YOR104W_YPS_16_08_34		1
8	35	YNL155W_YPS_16_08_35		1
8	36	YOR008C-A_YPS_16_08_36		1
8	37	YNL278W_YPS_16_08_37		1
8	38	YOR101W_YPS_16_08_38		1
8	39	YNL154C_YPS_16_08_39		1
8	40	YOR008C_YPS_16_08_40		1
8	41	YNL277W_YPS_16_08_41		1
8	42	YOR100C_YPS_16_08_42		1
8	43	YNL153C_YPS_16_08_43		1
8	44	YOR007C_YPS_16_08_44		1
8	45	YNL275W_YPS_16_08_45		1
8	46	YOR099W_YPS_16_08_46		1
8	47	YOR202W_YPS_16_08_47		1
8	48	YOR202W_YPS_16_08_48		1
9	1	YOR202W_YPS_16_09_01		1
9	2	YOR202W_YPS_16_09_02		1
9	3	YLR011W_YPS_16_09_03		1
9	4	YLR442C_YPS_16_09_04		1
9	5	YLR114C_YPS_16_09_05		1
9	6	YML081C-A_YPS_16_09_06		1
9	7	YLR006C_YPS_16_09_07		1
9	8	YLR441C_YPS_16_09_08		1
9	9	YLR113W_YPS_16_09_09		1
9	10	YML076C_YPS_16_09_10		1
9	11	YLR004C_YPS_16_09_11		1
9	12	YLR438W_YPS_16_09_12		1
9	13	YLR112W_YPS_16_09_13		1
9	14	YML075C_YPS_16_09_14		1
9	15	YLR003C_YPS_16_09_15		1
9	16	YLR437C_YPS_16_09_16		1
9	17	YLR111W_YPS_16_09_17		1
9	18	YML074C_YPS_16_09_18		1
9	19	YLR001C_YPS_16_09_19		1
9	20	YLR436C_YPS_16_09_20		1
9	21	YLR110C_YPS_16_09_21		1
9	22	YML072C_YPS_16_09_22		1
9	23	YLL063C_YPS_16_09_23		1
9	24	YLR435W_YPS_16_09_24		1
9	25	YLR109W_YPS_16_09_25		1
9	26	YML071C_YPS_16_09_26		1
9	27	YLL062C_YPS_16_09_27		1
9	28	YLR434C_YPS_16_09_28		1
9	29	YLR108C_YPS_16_09_29		1
9	30	YML070W_YPS_16_09_30		1
9	31	YLL061W_YPS_16_09_31		1
9	32	YLR433C_YPS_16_09_32		1
9	33	YLR107W_YPS_16_09_33		1
9	34	YML068W_YPS_16_09_34		1
9	35	YLL060C_YPS_16_09_35		1
9	36	YLR432W_YPS_16_09_36		1
9	37	YLR104W_YPS_16_09_37		1
9	38	YML067C_YPS_16_09_38		1
9	39	YLL059C_YPS_16_09_39		1
9	40	YLR431C_YPS_16_09_40		1
9	41	YLR102C_YPS_16_09_41		1
9	42	YML066C_YPS_16_09_42		1
9	43	YLL058W_YPS_16_09_43		1
9	44	YLR429W_YPS_16_09_44		1
9	45	YLR099C_YPS_16_09_45		1
9	46	YML063W_YPS_16_09_46		1
9	47	YOR202W_YPS_16_09_47		1
9	48	YOR202W_YPS_16_09_48		1
10	1	YOR202W_YPS_16_10_01		1
10	2	YOR202W_YPS_16_10_02		1
10	3	YMR271C_YPS_16_10_03		1
10	4	YNR050C_YPS_16_10_04		1
10	5	YNL052W_YPS_16_10_05		1
10	6	YOL067C_YPS_16_10_06		1
10	7	YMR269W_YPS_16_10_07		1
10	8	YNR049C_YPS_16_10_08		1
10	9	YNL051W_YPS_16_10_09		1
10	10	YOL065C_YPS_16_10_10		1
10	11	YMR266W_YPS_16_10_11		1
10	12	YNR048W_YPS_16_10_12		1
10	13	YNL050C_YPS_16_10_13		1
10	14	YOL064C_YPS_16_10_14		1
10	15	YMR265C_YPS_16_10_15		1
10	16	YNR047W_YPS_16_10_16		1
10	17	YNL049C_YPS_16_10_17		1
10	18	YOL063C_YPS_16_10_18		1
10	19	YMR264W_YPS_16_10_19		1
10	20	YNR045W_YPS_16_10_20		1
10	21	YNL046W_YPS_16_10_21		1
10	22	YOL062C_YPS_16_10_22		1
10	23	YMR263W_YPS_16_10_23		1
10	24	YNR042W_YPS_16_10_24		1
10	25	YNL045W_YPS_16_10_25		1
10	26	YOL061W_YPS_16_10_26		1
10	27	YMR262W_YPS_16_10_27		1
10	28	YNR040W_YPS_16_10_28		1
10	29	YNL044W_YPS_16_10_29		1
10	30	YOL060C_YPS_16_10_30		1
10	31	YMR261C_YPS_16_10_31		1
10	32	YNR039C_YPS_16_10_32		1
10	33	YNL043C_YPS_16_10_33		1
10	34	YOL059W_YPS_16_10_34		1
10	35	YMR259C_YPS_16_10_35		1
10	36	YNR034W_YPS_16_10_36		1
10	37	YNL041C_YPS_16_10_37		1
10	38	YOL058W_YPS_16_10_38		1
10	39	YMR258C_YPS_16_10_39		1
10	40	YNR032W_YPS_16_10_40		1
10	41	YNL040W_YPS_16_10_41		1
10	42	YOL057W_YPS_16_10_42		1
10	43	YMR256C_YPS_16_10_43		1
10	44	YNR032C-A_YPS_16_10_44		1
10	45	YNL037C_YPS_16_10_45		1
10	46	YOL056W_YPS_16_10_46		1
10	47	YOR202W_YPS_16_10_47		1
10	48	YOR202W_YPS_16_10_48		1
11	1	YOR202W_YPS_16_11_01		1
11	2	YOR202W_YPS_16_11_02		1
11	3	YLR251W_YPS_16_11_03		1
11	4	YMR086C-A_YPS_16_11_04		1
11	5	YLR360W_YPS_16_11_05		1
11	6	YMR179W_YPS_16_11_06		1
11	7	YLR250W_YPS_16_11_07		1
11	8	YMR085W_YPS_16_11_08		1
11	9	YLR357W_YPS_16_11_09		1
11	10	YMR178W_YPS_16_11_10		1
11	11	YLR248W_YPS_16_11_11		1
11	12	YMR080C_YPS_16_11_12		1
11	13	YLR356W_YPS_16_11_13		1
11	14	YMR177W_YPS_16_11_14		1
11	15	YLR247C_YPS_16_11_15		1
11	16	YMR078C_YPS_16_11_16		1
11	17	YLR354C_YPS_16_11_17		1
11	18	YMR176W_YPS_16_11_18		1
11	19	YLR246W_YPS_16_11_19		1
11	20	YMR075W_YPS_16_11_20		1
11	21	YLR353W_YPS_16_11_21		1
11	22	YMR175w_YPS_16_11_22		1
11	23	YLR242C_YPS_16_11_23		1
11	24	YMR075C-A_YPS_16_11_24		1
11	25	YLR352W_YPS_16_11_25		1
11	26	YMR174C_YPS_16_11_26		1
11	27	YLR241W_YPS_16_11_27		1
11	28	YMR073C_YPS_16_11_28		1
11	29	YLR351C_YPS_16_11_29		1
11	30	YMR173W-A_YPS_16_11_30		1
11	31	YLR239C_YPS_16_11_31		1
11	32	YMR070W_YPS_16_11_32		1
11	33	YLR350W_YPS_16_11_33		1
11	34	YMR173W_YPS_16_11_34		1
11	35	YLR237W_YPS_16_11_35		1
11	36	YMR068W_YPS_16_11_36		1
11	37	YLR349W_YPS_16_11_37		1
11	38	YMR172W_YPS_16_11_38		1
11	39	YLR236C_YPS_16_11_39		1
11	40	YMR067C_YPS_16_11_40		1
11	41	YLR348C_YPS_16_11_41		1
11	42	YMR172C-A_YPS_16_11_42		1
11	43	YLR235C_YPS_16_11_43		1
11	44	YMR065W_YPS_16_11_44		1
11	45	YLR346C_YPS_16_11_45		1
11	46	YMR171C_YPS_16_11_46		1
11	47	YOR202W_YPS_16_11_47		1
11	48	YOR202W_YPS_16_11_48		1
12	1	YOR202W_YPS_16_12_01		1
12	2	YOR202W_YPS_16_12_02		1
12	3	YNL190W_YPS_16_12_03		1
12	4	YOR028C_YPS_16_12_04		1
12	5	YNL301C_YPS_16_12_05		1
12	6	YOR129C_YPS_16_12_06		1
12	7	YNL187W_YPS_16_12_07		1
12	8	YOR027W_YPS_16_12_08		1
12	9	YNL300W_YPS_16_12_09		1
12	10	YOR127W_YPS_16_12_10		1
12	11	YNL183C_YPS_16_12_11		1
12	12	YOR026W_YPS_16_12_12		1
12	13	YNL299W_YPS_16_12_13		1
12	14	YOR126C_YPS_16_12_14		1
12	15	YNL179C_YPS_16_12_15		1
12	16	YOR025W_YPS_16_12_16		1
12	17	YNL298W_YPS_16_12_17		1
12	18	YOR124C_YPS_16_12_18		1
12	19	YNL176C_YPS_16_12_19		1
12	20	YOR024W_YPS_16_12_20		1
12	21	YNL297C_YPS_16_12_21		1
12	22	YOR123C_YPS_16_12_22		1
12	23	YNL175C_YPS_16_12_23		1
12	24	YOR023C_YPS_16_12_24		1
12	25	YNL296W_YPS_16_12_25		1
12	26	YOR121C_YPS_16_12_26		1
12	27	YNL173C_YPS_16_12_27		1
12	28	YOR022C_YPS_16_12_28		1
12	29	YNL295W_YPS_16_12_29		1
12	30	YOR120W_YPS_16_12_30		1
12	31	YNL171C_YPS_16_12_31		1
12	32	YOR021C_YPS_16_12_32		1
12	33	YNL294C_YPS_16_12_33		1
12	34	YOR118W_YPS_16_12_34		1
12	35	YNL170W_YPS_16_12_35		1
12	36	YOR019W_YPS_16_12_36		1
12	37	YNL293W_YPS_16_12_37		1
12	38	YOR115C_YPS_16_12_38		1
12	39	YNL169C_YPS_16_12_39		1
12	40	YOR018W_YPS_16_12_40		1
12	41	YNL292W_YPS_16_12_41		1
12	42	YOR114W_YPS_16_12_42		1
12	43	YNL168C_YPS_16_12_43		1
12	44	YOR017W_YPS_16_12_44		1
12	45	YNL291C_YPS_16_12_45		1
12	46	YOR113W_YPS_16_12_46		1
12	47	YOR202W_YPS_16_12_47		1
12	48	YOR202W_YPS_16_12_48		1
13	1	YOR202W_YPS_16_13_01		1
13	2	YOR202W_YPS_16_13_02		1
13	3	YLR023C_YPS_16_13_03		1
13	4	YLR454W_YPS_16_13_04		1
13	5	YLR130C_YPS_16_13_05		1
13	6	YML102W_YPS_16_13_06		1
13	7	YLR021W_YPS_16_13_07		1
13	8	YLR453C_YPS_16_13_08		1
13	9	YLR128W_YPS_16_13_09		1
13	10	YML102C-A_YPS_16_13_10		1
13	11	YLR020C_YPS_16_13_11		1
13	12	YLR452C_YPS_16_13_12		1
13	13	YLR126C_YPS_16_13_13		1
13	14	YML101C_YPS_16_13_14		1
13	15	YLR019W_YPS_16_13_15		1
13	16	YLR451W_YPS_16_13_16		1
13	17	YLR125W_YPS_16_13_17		1
13	18	YML100W-A_YPS_16_13_18		1
13	19	YLR018C_YPS_16_13_19		1
13	20	YLR450W_YPS_16_13_20		1
13	21	YLR124W_YPS_16_13_21		1
13	22	YML100W_YPS_16_13_22		1
13	23	YLR017W_YPS_16_13_23		1
13	24	YLR449W_YPS_16_13_24		1
13	25	YLR123C_YPS_16_13_25		1
13	26	YML099C_YPS_16_13_26		1
13	27	YLR016C_YPS_16_13_27		1
13	28	YLR448W_YPS_16_13_28		1
13	29	YLR122C_YPS_16_13_29		1
13	30	YML097C_YPS_16_13_30		1
13	31	YLR015W_YPS_16_13_31		1
13	32	YLR446W_YPS_16_13_32		1
13	33	YLR121C_YPS_16_13_33		1
13	34	YML096W_YPS_16_13_34		1
13	35	YLR014C_YPS_16_13_35		1
13	36	YLR445W_YPS_16_13_36		1
13	37	YLR120C_YPS_16_13_37		1
13	38	YML095C_YPS_16_13_38		1
13	39	YLR013W_YPS_16_13_39		1
13	40	YLR444C_YPS_16_13_40		1
13	41	YLR119W_YPS_16_13_41		1
13	42	YML094W_YPS_16_13_42		1
13	43	YLR012C_YPS_16_13_43		1
13	44	YLR443W_YPS_16_13_44		1
13	45	YLR118C_YPS_16_13_45		1
13	46	YML090W_YPS_16_13_46		1
13	47	YOR202W_YPS_16_13_47		1
13	48	YOR202W_YPS_16_13_48		1
14	1	YOR202W_YPS_16_14_01		1
14	2	YOR202W_YPS_16_14_02		1
14	3	YMR284W_YPS_16_14_03		1
14	4	YNR064C_YPS_16_14_04		1
14	5	YNL068C_YPS_16_14_05		1
14	6	YOL085C_YPS_16_14_06		1
14	7	YMR283C_YPS_16_14_07		1
14	8	YNR063W_YPS_16_14_08		1
14	9	YNL067W_YPS_16_14_09		1
14	10	YOL084W_YPS_16_14_10		1
