Row	Column	Strain	Info	Normalization_group
7	21	YGR069W_UWOP_11_07_21		1
7	22	YHR194W_UWOP_11_07_22		1
7	23	YGL222C_UWOP_11_07_23		1
7	24	YHR078W_UWOP_11_07_24		1
7	25	YGR066C_UWOP_11_07_25		1
7	26	YHR193C_UWOP_11_07_26		1
7	27	YGL221C_UWOP_11_07_27		1
7	28	YHR077C_UWOP_11_07_28		1
7	29	YGR059W_UWOP_11_07_29		1
7	30	YHR191C_UWOP_11_07_30		1
7	31	YGL219C_UWOP_11_07_31		1
7	32	YHR076W_UWOP_11_07_32		1
7	33	YGR058W_UWOP_11_07_33		1
7	34	YHR189W_UWOP_11_07_34		1
7	35	YGL218W_UWOP_11_07_35		1
7	36	YHR075C_UWOP_11_07_36		1
7	37	YGR054W_UWOP_11_07_37		1
7	38	YHR185C_UWOP_11_07_38		1
7	39	YGL217C_UWOP_11_07_39		1
7	40	YHR073W_UWOP_11_07_40		1
7	41	YGR053C_UWOP_11_07_41		1
7	42	YHR184W_UWOP_11_07_42		1
7	43	YGL216W_UWOP_11_07_43		1
7	44	YHR067W_UWOP_11_07_44		1
7	45	YGR052W_UWOP_11_07_45		1
7	46	YHR182W_UWOP_11_07_46		1
7	47	YOR202W_UWOP_11_07_47		1
7	48	YOR202W_UWOP_11_07_48		1
8	1	YOR202W_UWOP_11_08_01		1
8	2	YOR202W_UWOP_11_08_02		1
8	3	YJL131C_UWOP_11_08_03		1
8	4	YKL205W_UWOP_11_08_04		1
8	5	YJR011C_UWOP_11_08_05		1
8	6	YKR076W_UWOP_11_08_06		1
8	7	YJL130C_UWOP_11_08_07		1
8	8	YKL204W_UWOP_11_08_08		1
8	9	YJR010W_UWOP_11_08_09		1
8	10	YKR074W_UWOP_11_08_10		1
8	11	YJL128C_UWOP_11_08_11		1
8	12	YKL202W_UWOP_11_08_12		1
8	13	YJR010C-A_UWOP_11_08_13		1
8	14	YKR072C_UWOP_11_08_14		1
8	15	YJL126W_UWOP_11_08_15		1
8	16	YKL201C_UWOP_11_08_16		1
8	17	YJR009C_UWOP_11_08_17		1
8	18	YKR070W_UWOP_11_08_18		1
8	19	YJL124C_UWOP_11_08_19		1
8	20	YKL200C_UWOP_11_08_20		1
8	21	YJR008W_UWOP_11_08_21		1
8	22	YKR069W_UWOP_11_08_22		1
8	23	YJL123C_UWOP_11_08_23		1
8	24	YKL199C_UWOP_11_08_24		1
8	25	YJR005W_UWOP_11_08_25		1
8	26	YKR067W_UWOP_11_08_26		1
8	27	YJL122W_UWOP_11_08_27		1
8	28	YKL198C_UWOP_11_08_28		1
8	29	YJR003C_UWOP_11_08_29		1
8	30	YKR066C_UWOP_11_08_30		1
8	31	YJL121C_UWOP_11_08_31		1
8	32	YKL197C_UWOP_11_08_32		1
8	33	YJR001W_UWOP_11_08_33		1
8	34	YKR065C_UWOP_11_08_34		1
8	35	YJL116C_UWOP_11_08_35		1
8	36	YKL191W_UWOP_11_08_36		1
8	37	YJL218W_UWOP_11_08_37		1
8	38	YKR064W_UWOP_11_08_38		1
8	39	YJL115W_UWOP_11_08_39		1
8	40	YKL190W_UWOP_11_08_40		1
8	41	YJL217W_UWOP_11_08_41		1
8	42	YKR061W_UWOP_11_08_42		1
8	43	YJL112W_UWOP_11_08_43		1
8	44	YKL188C_UWOP_11_08_44		1
8	45	YJL216C_UWOP_11_08_45		1
8	46	YKR060W_UWOP_11_08_46		1
8	47	YOR202W_UWOP_11_08_47		1
8	48	YOR202W_UWOP_11_08_48		1
9	1	YOR202W_UWOP_11_09_01		1
9	2	YOR202W_UWOP_11_09_02		1
9	3	YFR034C_UWOP_11_09_03		1
9	4	YGR196C_UWOP_11_09_04		1
9	5	YGL109W_UWOP_11_09_05		1
9	6	YHL020C_UWOP_11_09_06		1
9	7	YFR033C_UWOP_11_09_07		1
9	8	YGR194C_UWOP_11_09_08		1
9	9	YGL108C_UWOP_11_09_09		1
9	10	YHL019C_UWOP_11_09_10		1
9	11	YFR032C-A_UWOP_11_09_11		1
9	12	YGR193C_UWOP_11_09_12		1
9	13	YGL105W_UWOP_11_09_13		1
9	14	YHL017W_UWOP_11_09_14		1
9	15	YFR032C_UWOP_11_09_15		1
9	16	YGR192C_UWOP_11_09_16		1
9	17	YGL104C_UWOP_11_09_17		1
9	18	YHL016C_UWOP_11_09_18		1
9	19	YFR031C-A_UWOP_11_09_19		1
9	20	YGR189C_UWOP_11_09_20		1
9	21	YGL101W_UWOP_11_09_21		1
9	22	YHL014C_UWOP_11_09_22		1
9	23	YFR030W_UWOP_11_09_23		1
9	24	YGR188C_UWOP_11_09_24		1
9	25	YGL090W_UWOP_11_09_25		1
9	26	YHL013C_UWOP_11_09_26		1
9	27	YFR026C_UWOP_11_09_27		1
9	28	YGR187C_UWOP_11_09_28		1
9	29	YGL089C_UWOP_11_09_29		1
9	30	YHL012W_UWOP_11_09_30		1
9	31	YFR025C_UWOP_11_09_31		1
9	32	YGR184C_UWOP_11_09_32		1
9	33	YGL087C_UWOP_11_09_33		1
9	34	YHL010C_UWOP_11_09_34		1
9	35	YFR024C-A_UWOP_11_09_35		1
9	36	YGR183C_UWOP_11_09_36		1
9	37	YGL086W_UWOP_11_09_37		1
9	38	YHL009C_UWOP_11_09_38		1
9	39	YFR024C_UWOP_11_09_39		1
9	40	YGR182C_UWOP_11_09_40		1
9	41	YGL085W_UWOP_11_09_41		1
9	42	YHL008C_UWOP_11_09_42		1
9	43	YFR023W_UWOP_11_09_43		1
9	44	YGR181W_UWOP_11_09_44		1
9	45	YGL084C_UWOP_11_09_45		1
9	46	YHL007C_UWOP_11_09_46		1
9	47	YOR202W_UWOP_11_09_47		1
9	48	YOR202W_UWOP_11_09_48		1
10	1	YOR202W_UWOP_11_10_01		1
10	2	YOR202W_UWOP_11_10_02		1
10	3	YIL095W_UWOP_11_10_03		1
10	4	YJR130C_UWOP_11_10_04		1
10	5	YIR033W_UWOP_11_10_05		1
10	6	YKL091C_UWOP_11_10_06		1
10	7	YIL093C_UWOP_11_10_07		1
10	8	YJR129C_UWOP_11_10_08		1
10	9	YIR032C_UWOP_11_10_09		1
10	10	YKL090W_UWOP_11_10_10		1
10	11	YIL092W_UWOP_11_10_11		1
10	12	YJR128W_UWOP_11_10_12		1
10	13	YIR031C_UWOP_11_10_13		1
10	14	YKL086W_UWOP_11_10_14		1
10	15	YIL090W_UWOP_11_10_15		1
10	16	YJR127C_UWOP_11_10_16		1
10	17	YIR030C_UWOP_11_10_17		1
10	18	YKL085W_UWOP_11_10_18		1
10	19	YIL089W_UWOP_11_10_19		1
10	20	YJR126C_UWOP_11_10_20		1
10	21	YIR029W_UWOP_11_10_21		1
10	22	YKL084W_UWOP_11_10_22		1
10	23	YIL088C_UWOP_11_10_23		1
10	24	YJR125C_UWOP_11_10_24		1
10	25	YIR028W_UWOP_11_10_25		1
10	26	YKL081W_UWOP_11_10_26		1
10	27	YIL087C_UWOP_11_10_27		1
10	28	YJR124C_UWOP_11_10_28		1
10	29	YIR027C_UWOP_11_10_29		1
10	30	YKL079W_UWOP_11_10_30		1
10	31	YIL086C_UWOP_11_10_31		1
10	32	YJR121W_UWOP_11_10_32		1
10	33	YIR025W_UWOP_11_10_33		1
10	34	YKL077W_UWOP_11_10_34		1
10	35	YIL084C_UWOP_11_10_35		1
10	36	YJR120W_UWOP_11_10_36		1
10	37	YIR024C_UWOP_11_10_37		1
10	38	YKL076C_UWOP_11_10_38		1
10	39	YIL079C_UWOP_11_10_39		1
10	40	YJR119C_UWOP_11_10_40		1
10	41	YIR023W_UWOP_11_10_41		1
10	42	YKL075C_UWOP_11_10_42		1
10	43	YIL077C_UWOP_11_10_43		1
10	44	YJR118C_UWOP_11_10_44		1
10	45	YIR020W-B_UWOP_11_10_45		1
10	46	YKL074C_UWOP_11_10_46		1
10	47	YOR202W_UWOP_11_10_47		1
10	48	YOR202W_UWOP_11_10_48		1
11	1	YOR202W_UWOP_11_11_01		1
11	2	YOR202W_UWOP_11_11_02		1
11	3	YGL243W_UWOP_11_11_03		1
11	4	YHR105W_UWOP_11_11_04		1
11	5	YGR092W_UWOP_11_11_05		1
11	6	YIL006W_UWOP_11_11_06		1
11	7	YGL242C_UWOP_11_11_07		1
11	8	YHR104W_UWOP_11_11_08		1
11	9	YGR089W_UWOP_11_11_09		1
11	10	YIL005W_UWOP_11_11_10		1
11	11	YGL241W_UWOP_11_11_11		1
11	12	YHR103W_UWOP_11_11_12		1
11	13	YGR088W_UWOP_11_11_13		1
11	14	YIL002C_UWOP_11_11_14		1
11	15	YGL237C_UWOP_11_11_15		1
11	16	YHR097C_UWOP_11_11_16		1
11	17	YGR087C_UWOP_11_11_17		1
11	18	YIL001W_UWOP_11_11_18		1
11	19	YGL236C_UWOP_11_11_19		1
11	20	YHR096C_UWOP_11_11_20		1
11	21	YGR086C_UWOP_11_11_21		1
11	22	YHR210C_UWOP_11_11_22		1
11	23	YGL235W_UWOP_11_11_23		1
11	24	YHR095W_UWOP_11_11_24		1
11	25	YGR085C_UWOP_11_11_25		1
11	26	YHR209W_UWOP_11_11_26		1
11	27	YGL234W_UWOP_11_11_27		1
11	28	YHR094C_UWOP_11_11_28		1
11	29	YGR084C_UWOP_11_11_29		1
11	30	YHR207C_UWOP_11_11_30		1
11	31	YGL232W_UWOP_11_11_31		1
11	32	YHR093W_UWOP_11_11_32		1
11	33	YGR081C_UWOP_11_11_33		1
11	34	YHR206W_UWOP_11_11_34		1
11	35	YGL231C_UWOP_11_11_35		1
11	36	YHR092C_UWOP_11_11_36		1
11	37	YGR080W_UWOP_11_11_37		1
11	38	YHR204W_UWOP_11_11_38		1
11	39	YGL230C_UWOP_11_11_39		1
11	40	YHR087W_UWOP_11_11_40		1
11	41	YGR079W_UWOP_11_11_41		1
11	42	YHR203C_UWOP_11_11_42		1
11	43	YGL229C_UWOP_11_11_43		1
11	44	YHR086W_UWOP_11_11_44		1
11	45	YGR078C_UWOP_11_11_45		1
11	46	YHR202W_UWOP_11_11_46		1
11	47	YOR202W_UWOP_11_11_47		1
11	48	YOR202W_UWOP_11_11_48		1
12	1	YOR202W_UWOP_11_12_01		1
12	2	YOR202W_UWOP_11_12_02		1
12	3	YJL144W_UWOP_11_12_03		1
12	4	YKL218C_UWOP_11_12_04		1
12	5	YJR032W_UWOP_11_12_05		1
12	6	YKR092C_UWOP_11_12_06		1
12	7	YJL142C_UWOP_11_12_07		1
12	8	YKL217W_UWOP_11_12_08		1
12	9	YJR031C_UWOP_11_12_09		1
12	10	YKR091W_UWOP_11_12_10		1
12	11	YJL141C_UWOP_11_12_11		1
12	12	YKL216W_UWOP_11_12_12		1
12	13	YJR030C_UWOP_11_12_13		1
12	14	YKR090W_UWOP_11_12_14		1
12	15	YJL139C_UWOP_11_12_15		1
12	16	YKL215C_UWOP_11_12_16		1
12	17	YJR026W_UWOP_11_12_17		1
12	18	YKR089C_UWOP_11_12_18		1
12	19	YJL138C_UWOP_11_12_19		1
12	20	YKL214C_UWOP_11_12_20		1
12	21	YJR025C_UWOP_11_12_21		1
12	22	YKR088C_UWOP_11_12_22		1
12	23	YJL137C_UWOP_11_12_23		1
12	24	YKL213C_UWOP_11_12_24		1
12	25	YJR024C_UWOP_11_12_25		1
12	26	YKR087C_UWOP_11_12_26		1
12	27	YJL136C_UWOP_11_12_27		1
12	28	YKL212W_UWOP_11_12_28		1
12	29	YJR021C_UWOP_11_12_29		1
12	30	YKR084C_UWOP_11_12_30		1
12	31	YJL135W_UWOP_11_12_31		1
12	32	YKL211C_UWOP_11_12_32		1
12	33	YJR020W_UWOP_11_12_33		1
12	34	YKR082W_UWOP_11_12_34		1
12	35	YJL134W_UWOP_11_12_35		1
12	36	YKL208W_UWOP_11_12_36		1
12	37	YJR019C_UWOP_11_12_37		1
12	38	YKR080W_UWOP_11_12_38		1
12	39	YJL133W_UWOP_11_12_39		1
12	40	YKL207W_UWOP_11_12_40		1
12	41	YJR015W_UWOP_11_12_41		1
12	42	YKR078W_UWOP_11_12_42		1
12	43	YJL132W_UWOP_11_12_43		1
12	44	YKL206C_UWOP_11_12_44		1
12	45	YJR014W_UWOP_11_12_45		1
12	46	YKR077W_UWOP_11_12_46		1
12	47	YOR202W_UWOP_11_12_47		1
12	48	YOR202W_UWOP_11_12_48		1
13	1	YOR202W_UWOP_11_13_01		1
13	2	YOR202W_UWOP_11_13_02		1
13	3	YFR048W_UWOP_11_13_03		1
13	4	YGR209C_UWOP_11_13_04		1
13	5	YGL131C_UWOP_11_13_05		1
13	6	YHL031C_UWOP_11_13_06		1
13	7	YFR047C_UWOP_11_13_07		1
13	8	YGR208W_UWOP_11_13_08		1
13	9	YGL127C_UWOP_11_13_09		1
13	10	YHL030W_UWOP_11_13_10		1
13	11	YFR046C_UWOP_11_13_11		1
13	12	YGR207C_UWOP_11_13_12		1
13	13	YGL126W_UWOP_11_13_13		1
13	14	YHL029C_UWOP_11_13_14		1
13	15	YFR045W_UWOP_11_13_15		1
13	16	YGR206W_UWOP_11_13_16		1
13	17	YGL125W_UWOP_11_13_17		1
13	18	YHL028W_UWOP_11_13_18		1
13	19	YFR044C_UWOP_11_13_19		1
13	20	YGR205W_UWOP_11_13_20		1
13	21	YGL124C_UWOP_11_13_21		1
13	22	YHL027W_UWOP_11_13_22		1
13	23	YFR043C_UWOP_11_13_23		1
13	24	YGR203W_UWOP_11_13_24		1
13	25	YGL121C_UWOP_11_13_25		1
13	26	YHL026C_UWOP_11_13_26		1
13	27	YFR041C_UWOP_11_13_27		1
13	28	YGR202C_UWOP_11_13_28		1
13	29	YGL118C_UWOP_11_13_29		1
13	30	YHL025W_UWOP_11_13_30		1
