Row	Column	Strain	Info	Normalization_group
4	9	YBL005W_S288C_02_04_09		1
4	10	YIL079C_S288C_02_04_10		1
4	11	YGL032C_S288C_02_04_11		1
4	12	YGR283C_S288C_02_04_12		1
4	13	YBL006C_S288C_02_04_13		1
4	14	YIL084C_S288C_02_04_14		1
4	15	YGL033W_S288C_02_04_15		1
4	16	YGR284C_S288C_02_04_16		1
4	17	YBL007C_S288C_02_04_17		1
4	18	YIL086C_S288C_02_04_18		1
4	19	YGL034C_S288C_02_04_19		1
4	20	YGR285C_S288C_02_04_20		1
4	21	YBL008W_S288C_02_04_21		1
4	22	YIL087C_S288C_02_04_22		1
4	23	YGL035C_S288C_02_04_23		1
4	24	YGR286C_S288C_02_04_24		1
4	25	YBL009W_S288C_02_04_25		1
4	26	YIL088C_S288C_02_04_26		1
4	27	YGL036W_S288C_02_04_27		1
4	28	YGR287C_S288C_02_04_28		1
4	29	YBL010C_S288C_02_04_29		1
4	30	YIL090W_S288C_02_04_30		1
4	31	YGL037C_S288C_02_04_31		1
4	32	YGR288W_S288C_02_04_32		1
4	33	YBL011W_S288C_02_04_33		1
4	34	YIL093C_S288C_02_04_34		1
4	35	YGL039W_S288C_02_04_35		1
4	36	YGR290W_S288C_02_04_36		1
4	37	YBL012C_S288C_02_04_37		1
4	38	YIL095W_S288C_02_04_38		1
4	39	YGL041C_S288C_02_04_39		1
4	40	YHR021W-A_S288C_02_04_40		1
4	41	YBL013W_S288C_02_04_41		1
4	42	YIL096C_S288C_02_04_42		1
4	43	YGL042C_S288C_02_04_43		1
4	44	YHR039C-B_S288C_02_04_44		1
4	45	YBL015W_S288C_02_04_45		1
4	46	YIL097W_S288C_02_04_46		1
4	47	YGL043W_S288C_02_04_47		1
4	48	YHR079C-B_S288C_02_04_48		1
5	1	YLR173W_S288C_02_05_01		1
5	2	YJL206C_S288C_02_05_02		1
5	3	YKL075C_S288C_02_05_03		1
5	4	YLR371W_S288C_02_05_04		1
5	5	YLR174W_S288C_02_05_05		1
5	6	YJL206C-A_S288C_02_05_06		1
5	7	YKL076C_S288C_02_05_07		1
5	8	YLR372W_S288C_02_05_08		1
5	9	YLR176C_S288C_02_05_09		1
5	10	YJL204C_S288C_02_05_10		1
5	11	YKL077W_S288C_02_05_11		1
5	12	YLR373C_S288C_02_05_12		1
5	13	YLR177W_S288C_02_05_13		1
5	14	YJL201W_S288C_02_05_14		1
5	15	YKL079W_S288C_02_05_15		1
5	16	YLR374C_S288C_02_05_16		1
5	17	WT_S288C_02_05_17		1
5	18	YJL200C_S288C_02_05_18		1
5	19	YKL080W_S288C_02_05_19		1
5	20	YLR375W_S288C_02_05_20		1
5	21	YLR178C_S288C_02_05_21		1
5	22	YJL199C_S288C_02_05_22		1
5	23	WT_S288C_02_05_23		1
5	24	YLR376C_S288C_02_05_24		1
5	25	YLR179C_S288C_02_05_25		1
5	26	YJL198W_S288C_02_05_26		1
5	27	YKL081W_S288C_02_05_27		1
5	28	YLR377C_S288C_02_05_28		1
5	29	YLR180W_S288C_02_05_29		1
5	30	YJL197W_S288C_02_05_30		1
5	31	YKL084W_S288C_02_05_31		1
5	32	YLR380W_S288C_02_05_32		1
5	33	YLR181C_S288C_02_05_33		1
5	34	WT_S288C_02_05_34		1
5	35	YKL085W_S288C_02_05_35		1
5	36	YLR381W_S288C_02_05_36		1
5	37	YLR182W_S288C_02_05_37		1
5	38	YJL196C_S288C_02_05_38		1
5	39	YKL086W_S288C_02_05_39		1
5	40	WT_S288C_02_05_40		1
5	41	YLR183C_S288C_02_05_41		1
5	42	YJL193W_S288C_02_05_42		1
5	43	YKL087C_S288C_02_05_43		1
5	44	YLR384C_S288C_02_05_44		1
5	45	YLR184W_S288C_02_05_45		1
5	46	YJL192C_S288C_02_05_46		1
5	47	YKL090W_S288C_02_05_47		1
5	48	YLR385C_S288C_02_05_48		1
6	1	YPL052W_S288C_02_06_01		1
6	2	YNL162W_S288C_02_06_02		1
6	3	YPR189W_S288C_02_06_03		1
6	4	YDR274C_S288C_02_06_04		1
6	5	YPL051W_S288C_02_06_05		1
6	6	YNL160W_S288C_02_06_06		1
6	7	YPR191W_S288C_02_06_07		1
6	8	YDR275W_S288C_02_06_08		1
6	9	YPL049C_S288C_02_06_09		1
6	10	YNL159C_S288C_02_06_10		1
6	11	YPR192W_S288C_02_06_11		1
6	12	YDR276C_S288C_02_06_12		1
6	13	YPL048W_S288C_02_06_13		1
6	14	YNL157W_S288C_02_06_14		1
6	15	YPR193C_S288C_02_06_15		1
6	16	YDR277C_S288C_02_06_16		1
6	17	YPL047W_S288C_02_06_17		1
6	18	YNL156C_S288C_02_06_18		1
6	19	YPR194C_S288C_02_06_19		1
6	20	YDR278C_S288C_02_06_20		1
6	21	YPL046C_S288C_02_06_21		1
6	22	YNL155W_S288C_02_06_22		1
6	23	YPR195C_S288C_02_06_23		1
6	24	YDR279W_S288C_02_06_24		1
6	25	YPL042C_S288C_02_06_25		1
6	26	YNL154C_S288C_02_06_26		1
6	27	YPR196W_S288C_02_06_27		1
6	28	YDR281C_S288C_02_06_28		1
6	29	YPL041C_S288C_02_06_29		1
6	30	YNL148C_S288C_02_06_30		1
6	31	YPR197C_S288C_02_06_31		1
6	32	YDR282C_S288C_02_06_32		1
6	33	YPL040C_S288C_02_06_33		1
6	34	YKL191W_S288C_02_06_34		1
6	35	YPR198W_S288C_02_06_35		1
6	36	YDR284C_S288C_02_06_36		1
6	37	YPL039W_S288C_02_06_37		1
6	38	YKL197C_S288C_02_06_38		1
6	39	YPR199C_S288C_02_06_39		1
6	40	YDR285W_S288C_02_06_40		1
6	41	YPL038W_S288C_02_06_41		1
6	42	YKL198C_S288C_02_06_42		1
6	43	YPR200C_S288C_02_06_43		1
6	44	YDR286C_S288C_02_06_44		1
6	45	YPL037C_S288C_02_06_45		1
6	46	YKL199C_S288C_02_06_46		1
6	47	YPR201W_S288C_02_06_47		1
6	48	YDR287W_S288C_02_06_48		1
7	1	YGR039W_S288C_02_07_01		1
7	2	YLR309C_S288C_02_07_02		1
7	3	YOR162C_S288C_02_07_03		1
7	4	YGL215W_S288C_02_07_04		1
7	5	YGR041W_S288C_02_07_05		1
7	6	YLR311C_S288C_02_07_06		1
7	7	YOR163W_S288C_02_07_07		1
7	8	YGL216W_S288C_02_07_08		1
7	9	YGR042W_S288C_02_07_09		1
7	10	YLR312C_S288C_02_07_10		1
7	11	YOR164C_S288C_02_07_11		1
7	12	YGL217C_S288C_02_07_12		1
7	13	YGR043C_S288C_02_07_13		1
7	14	YLR312W-A_S288C_02_07_14		1
7	15	YOR165W_S288C_02_07_15		1
7	16	YGL218W_S288C_02_07_16		1
7	17	YGR044C_S288C_02_07_17		1
7	18	YLR313C_S288C_02_07_18		1
7	19	YOR166C_S288C_02_07_19		1
7	20	YGL220W_S288C_02_07_20		1
7	21	YGR045C_S288C_02_07_21		1
7	22	YLR315W_S288C_02_07_22		1
7	23	YOR167C_S288C_02_07_23		1
7	24	YGL221C_S288C_02_07_24		1
7	25	WT_S288C_02_07_25		1
7	26	YLR318W_S288C_02_07_26		1
7	27	YOR170W_S288C_02_07_27		1
7	28	YGL222C_S288C_02_07_28		1
7	29	YGR049W_S288C_02_07_29		1
7	30	YLR319C_S288C_02_07_30		1
7	31	WT_S288C_02_07_31		1
7	32	YGL224C_S288C_02_07_32		1
7	33	YGR051C_S288C_02_07_33		1
7	34	YLR320W_S288C_02_07_34		1
7	35	YOR171C_S288C_02_07_35		1
7	36	YGL226C-A_S288C_02_07_36		1
7	37	YGR052W_S288C_02_07_37		1
7	38	YLR322W_S288C_02_07_38		1
7	39	YOR172W_S288C_02_07_39		1
7	40	YGL226W_S288C_02_07_40		1
7	41	YGR054W_S288C_02_07_41		1
7	42	WT_S288C_02_07_42		1
7	43	YOR173W_S288C_02_07_43		1
7	44	YGL227W_S288C_02_07_44		1
7	45	YGR055W_S288C_02_07_45		1
7	46	YDR147W_S288C_02_07_46		1
7	47	YOR175C_S288C_02_07_47		1
7	48	WT_S288C_02_07_48		1
8	1	YBL016W_S288C_02_08_01		1
8	2	YIL006W_S288C_02_08_02		1
8	3	YGL045W_S288C_02_08_03		1
8	4	YIL009C-A_S288C_02_08_04		1
8	5	YBL017C_S288C_02_08_05		1
8	6	YIL007C_S288C_02_08_06		1
8	7	YGL046W_S288C_02_08_07		1
8	8	YIR017C_S288C_02_08_08		1
8	9	YBL019W_S288C_02_08_09		1
8	10	YIL008W_S288C_02_08_10		1
8	11	YGL049C_S288C_02_08_11		1
8	12	YIR018W_S288C_02_08_12		1
8	13	YBL021C_S288C_02_08_13		1
8	14	YIL009W_S288C_02_08_14		1
8	15	YGL050W_S288C_02_08_15		1
8	16	YIR019C_S288C_02_08_16		1
8	17	YBL022C_S288C_02_08_17		1
8	18	YIL010W_S288C_02_08_18		1
8	19	YGL051W_S288C_02_08_19		1
8	20	YIR020C_S288C_02_08_20		1
8	21	YBL024W_S288C_02_08_21		1
8	22	YIL015C-A_S288C_02_08_22		1
8	23	YGL053W_S288C_02_08_23		1
8	24	YIR020W-B_S288C_02_08_24		1
8	25	YBL027W_S288C_02_08_25		1
8	26	YIL038C_S288C_02_08_26		1
8	27	YGL054C_S288C_02_08_27		1
8	28	YIR021W_S288C_02_08_28		1
8	29	YBL028C_S288C_02_08_29		1
8	30	YIL042C_S288C_02_08_30		1
8	31	YGL056C_S288C_02_08_31		1
8	32	YIR024C_S288C_02_08_32		1
8	33	YBL029W_S288C_02_08_33		1
8	34	YIL047C_S288C_02_08_34		1
8	35	YGL057C_S288C_02_08_35		1
8	36	YIR025W_S288C_02_08_36		1
8	37	YBL031W_S288C_02_08_37		1
8	38	YIL052C_S288C_02_08_38		1
8	39	YGL058W_S288C_02_08_39		1
8	40	YIR026C_S288C_02_08_40		1
8	41	YBL032W_S288C_02_08_41		1
8	42	YIL054W_S288C_02_08_42		1
8	43	YGL059W_S288C_02_08_43		1
8	44	YIR027C_S288C_02_08_44		1
8	45	YBL036C_S288C_02_08_45		1
8	46	YIL055C_S288C_02_08_46		1
8	47	YGL060W_S288C_02_08_47		1
8	48	YIR028W_S288C_02_08_48		1
9	1	YLR185W_S288C_02_09_01		1
9	2	YJL191W_S288C_02_09_02		1
9	3	YKL091C_S288C_02_09_03		1
9	4	YLR386W_S288C_02_09_04		1
9	5	YLR187W_S288C_02_09_05		1
9	6	YJL190C_S288C_02_09_06		1
9	7	YKL092C_S288C_02_09_07		1
9	8	YLR387C_S288C_02_09_08		1
9	9	YLR188W_S288C_02_09_09		1
9	10	YJL189W_S288C_02_09_10		1
9	11	YKL093W_S288C_02_09_11		1
9	12	YLR388W_S288C_02_09_12		1
9	13	YLR189C_S288C_02_09_13		1
9	14	YJL188C_S288C_02_09_14		1
9	15	YKL094W_S288C_02_09_15		1
9	16	YLR390W_S288C_02_09_16		1
9	17	YLR190W_S288C_02_09_17		1
9	18	YJL187C_S288C_02_09_18		1
9	19	YKL096W_S288C_02_09_19		1
9	20	YLR392C_S288C_02_09_20		1
9	21	YLR191W_S288C_02_09_21		1
9	22	YJL186W_S288C_02_09_22		1
9	23	YKL097C_S288C_02_09_23		1
9	24	YLR393W_S288C_02_09_24		1
9	25	YLR193C_S288C_02_09_25		1
9	26	YJL185C_S288C_02_09_26		1
9	27	YKL098W_S288C_02_09_27		1
9	28	YLR395C_S288C_02_09_28		1
9	29	YLR194C_S288C_02_09_29		1
9	30	YJL183W_S288C_02_09_30		1
9	31	YKL100C_S288C_02_09_31		1
9	32	YLR398C_S288C_02_09_32		1
9	33	YLR199C_S288C_02_09_33		1
9	34	YJL181W_S288C_02_09_34		1
9	35	YKL101W_S288C_02_09_35		1
9	36	YLR400W_S288C_02_09_36		1
9	37	YLR200W_S288C_02_09_37		1
9	38	YJL182C_S288C_02_09_38		1
9	39	YKL102C_S288C_02_09_39		1
9	40	YLR401C_S288C_02_09_40		1
9	41	YLR201C_S288C_02_09_41		1
9	42	YJL180C_S288C_02_09_42		1
9	43	YKL103C_S288C_02_09_43		1
9	44	YLR402W_S288C_02_09_44		1
9	45	YLR202C_S288C_02_09_45		1
9	46	YJL179W_S288C_02_09_46		1
9	47	YKL105C_S288C_02_09_47		1
9	48	YLR404W_S288C_02_09_48		1
10	1	WT_S288C_02_10_01		1
10	2	YKL200C_S288C_02_10_02		1
10	3	YCR090C_S288C_02_10_03		1
10	4	YDR289C_S288C_02_10_04		1
10	5	YPL035C_S288C_02_10_05		1
10	6	YKL205W_S288C_02_10_06		1
10	7	WT_S288C_02_10_07		1
10	8	YDR290W_S288C_02_10_08		1
10	9	YPL033C_S288C_02_10_09		1
10	10	YKL206C_S288C_02_10_10		1
10	11	YCR091W_S288C_02_10_11		1
10	12	YDR291W_S288C_02_10_12		1
10	13	YPL032C_S288C_02_10_13		1
10	14	YKL207W_S288C_02_10_14		1
10	15	YCR092C_S288C_02_10_15		1
10	16	YDR293C_S288C_02_10_16		1
10	17	YPL030W_S288C_02_10_17		1
10	18	WT_S288C_02_10_18		1
10	19	YCR094W_S288C_02_10_19		1
10	20	YDR294C_S288C_02_10_20		1
10	21	YPL029W_S288C_02_10_21		1
10	22	YKL208W_S288C_02_10_22		1
10	23	YCR098C_S288C_02_10_23		1
10	24	WT_S288C_02_10_24		1
10	25	YPL026C_S288C_02_10_25		1
10	26	YKL211C_S288C_02_10_26		1
10	27	YCR099C_S288C_02_10_27		1
10	28	YDR295C_S288C_02_10_28		1
10	29	YPL025C_S288C_02_10_29		1
10	30	YKL212W_S288C_02_10_30		1
10	31	YCR100C_S288C_02_10_31		1
10	32	YDR297W_S288C_02_10_32		1
10	33	YPL023C_S288C_02_10_33		1
10	34	YKL213C_S288C_02_10_34		1
10	35	YCR101C_S288C_02_10_35		1
10	36	YDR298C_S288C_02_10_36		1
10	37	YPL022W_S288C_02_10_37		1
10	38	YKL214C_S288C_02_10_38		1
10	39	YCR102C_S288C_02_10_39		1
10	40	YDR304C_S288C_02_10_40		1
10	41	YPL021W_S288C_02_10_41		1
10	42	YKL216W_S288C_02_10_42		1
10	43	YCR105W_S288C_02_10_43		1
10	44	YDR305C_S288C_02_10_44		1
10	45	YPL019C_S288C_02_10_45		1
10	46	YKL217W_S288C_02_10_46		1
10	47	YCR106W_S288C_02_10_47		1
10	48	YDR306C_S288C_02_10_48		1
11	1	YGR056W_S288C_02_11_01		1
11	2	YDR148C_S288C_02_11_02		1
11	3	YOR177C_S288C_02_11_03		1
11	4	YGL228W_S288C_02_11_04		1
11	5	YGR057C_S288C_02_11_05		1
11	6	YDR149C_S288C_02_11_06		1
11	7	YOR178C_S288C_02_11_07		1
11	8	YGL229C_S288C_02_11_08		1
11	9	YGR058W_S288C_02_11_09		1
11	10	YDR150W_S288C_02_11_10		1
11	11	YOR182C_S288C_02_11_11		1
11	12	YGL230C_S288C_02_11_12		1
11	13	YGR059W_S288C_02_11_13		1
11	14	YDR151C_S288C_02_11_14		1
11	15	YOR183W_S288C_02_11_15		1
11	16	YGL231C_S288C_02_11_16		1
11	17	YGR061C_S288C_02_11_17		1
11	18	YDR152W_S288C_02_11_18		1
11	19	YOR184W_S288C_02_11_19		1
11	20	YGL232W_S288C_02_11_20		1
11	21	YGR062C_S288C_02_11_21		1
11	22	YDR153C_S288C_02_11_22		1
11	23	YOR185C_S288C_02_11_23		1
11	24	YGL234W_S288C_02_11_24		1
11	25	YGR064W_S288C_02_11_25		1
11	26	YDR154C_S288C_02_11_26		1
11	27	YOR186W_S288C_02_11_27		1
11	28	YGL235W_S288C_02_11_28		1
11	29	YGR066C_S288C_02_11_29		1
11	30	YDR155C_S288C_02_11_30		1
11	31	YOR187W_S288C_02_11_31		1
11	32	YGL236C_S288C_02_11_32		1
11	33	YGR067C_S288C_02_11_33		1
11	34	YDR156W_S288C_02_11_34		1
11	35	YOR188W_S288C_02_11_35		1
11	36	YGL237C_S288C_02_11_36		1
11	37	YGR068C_S288C_02_11_37		1
11	38	YDR157W_S288C_02_11_38		1
11	39	YOR189W_S288C_02_11_39		1
11	40	YGL241W_S288C_02_11_40		1
11	41	YGR069W_S288C_02_11_41		1
11	42	YDR158W_S288C_02_11_42		1
11	43	YOR190W_S288C_02_11_43		1
11	44	YGL242C_S288C_02_11_44		1
11	45	YGR070W_S288C_02_11_45		1
11	46	YDR159W_S288C_02_11_46		1
11	47	YOR191W_S288C_02_11_47		1
11	48	YGL243W_S288C_02_11_48		1
12	1	YBL037W_S288C_02_12_01		1
12	2	YIL059C_S288C_02_12_02		1
12	3	YGL062W_S288C_02_12_03		1
12	4	YIR029W_S288C_02_12_04		1
12	5	YBL038W_S288C_02_12_05		1
12	6	YIL060W_S288C_02_12_06		1
12	7	YGL063W_S288C_02_12_07		1
12	8	YIR031C_S288C_02_12_08		1
12	9	WT_S288C_02_12_09		1
12	10	YIL067C_S288C_02_12_10		1
12	11	YGL064C_S288C_02_12_11		1
12	12	YIR033W_S288C_02_12_12		1
12	13	YBL039C_S288C_02_12_13		1
12	14	YIL069C_S288C_02_12_14		1
12	15	WT_S288C_02_12_15		1
12	16	YIR034C_S288C_02_12_16		1
12	17	YBL042C_S288C_02_12_17		1
12	18	YIL070C_S288C_02_12_18		1
12	19	YGL066W_S288C_02_12_19		1
12	20	YIR035C_S288C_02_12_20		1
12	21	YBL043W_S288C_02_12_21		1
12	22	YIL071C_S288C_02_12_22		1
12	23	YGL067W_S288C_02_12_23		1
12	24	YIR036C_S288C_02_12_24		1
12	25	YBL044W_S288C_02_12_25		1
12	26	WT_S288C_02_12_26		1
12	27	YGL071W_S288C_02_12_27		1
12	28	YIR037W_S288C_02_12_28		1
12	29	YBL045C_S288C_02_12_29		1
12	30	YIL074C_S288C_02_12_30		1
12	31	YGL072C_S288C_02_12_31		1
12	32	WT_S288C_02_12_32		1
12	33	YBL046W_S288C_02_12_33		1
12	34	YIL089W_S288C_02_12_34		1
12	35	YGL076C_S288C_02_12_35		1
12	36	YIR038C_S288C_02_12_36		1
12	37	YBL047C_S288C_02_12_37		1
12	38	YIL092W_S288C_02_12_38		1
12	39	YGL077C_S288C_02_12_39		1
12	40	YIR039C_S288C_02_12_40		1
12	41	YBL048W_S288C_02_12_41		1
12	42	YFL006W_S288C_02_12_42		1
12	43	YGL078C_S288C_02_12_43		1
12	44	YIR042C_S288C_02_12_44		1
12	45	YBL049W_S288C_02_12_45		1
12	46	YFL011W_S288C_02_12_46		1
12	47	YGL079W_S288C_02_12_47		1
12	48	YKL033W-A_S288C_02_12_48		1
13	1	YLR203C_S288C_02_13_01		1
13	2	YJL178C_S288C_02_13_02		1
13	3	YKL106W_S288C_02_13_03		1
13	4	YLR405W_S288C_02_13_04		1
13	5	YLR204W_S288C_02_13_05		1
13	6	YJL176C_S288C_02_13_06		1
13	7	YKL107W_S288C_02_13_07		1
13	8	YLR407W_S288C_02_13_08		1
13	9	YLR205C_S288C_02_13_09		1
13	10	YJL172W_S288C_02_13_10		1
13	11	YKL109W_S288C_02_13_11		1
13	12	YLR408C_S288C_02_13_12		1
13	13	YLR206W_S288C_02_13_13		1
13	14	YJL171C_S288C_02_13_14		1
13	15	YKL110C_S288C_02_13_15		1
13	16	YLR410W_S288C_02_13_16		1
13	17	YLR207W_S288C_02_13_17		1
13	18	YJL170C_S288C_02_13_18		1
13	19	YKL113C_S288C_02_13_19		1
13	20	YLR412W_S288C_02_13_20		1
13	21	YLR209C_S288C_02_13_21		1
13	22	YJL169W_S288C_02_13_22		1
13	23	YKL114C_S288C_02_13_23		1
13	24	YLR413W_S288C_02_13_24		1
13	25	YLR210W_S288C_02_13_25		1
13	26	YJL168C_S288C_02_13_26		1
13	27	YKL116C_S288C_02_13_27		1
13	28	YLR414C_S288C_02_13_28		1
13	29	YLR211C_S288C_02_13_29		1
13	30	YJL166W_S288C_02_13_30		1
13	31	YKL117W_S288C_02_13_31		1
13	32	YLR415C_S288C_02_13_32		1
13	33	YLR213C_S288C_02_13_33		1
13	34	YJL165C_S288C_02_13_34		1
13	35	YKL118W_S288C_02_13_35		1
13	36	YLR416C_S288C_02_13_36		1
13	37	YLR214W_S288C_02_13_37		1
13	38	YJL164C_S288C_02_13_38		1
13	39	YKL119C_S288C_02_13_39		1
13	40	YLR417W_S288C_02_13_40		1
13	41	YLR216C_S288C_02_13_41		1
13	42	YJL163C_S288C_02_13_42		1
13	43	YKL120W_S288C_02_13_43		1
13	44	YLR418C_S288C_02_13_44		1
13	45	YLR217W_S288C_02_13_45		1
13	46	YJL162C_S288C_02_13_46		1
13	47	YKL121W_S288C_02_13_47		1
13	48	YLR421C_S288C_02_13_48		1
14	1	YPL018W_S288C_02_14_01		1
14	2	YKL218C_S288C_02_14_02		1
14	3	YDL130W-A_S288C_02_14_03		1
14	4	YDR307W_S288C_02_14_04		1
14	5	YPL015C_S288C_02_14_05		1
14	6	YKL221W_S288C_02_14_06		1
14	7	YDR363W-A_S288C_02_14_07		1
14	8	YDR309C_S288C_02_14_08		1
14	9	YPL014W_S288C_02_14_09		1
14	10	YKL222C_S288C_02_14_10		1
14	11	YDR525W-A_S288C_02_14_11		1
