Row	Column	Strain	Info	Normalization_group
7	46	YDL091C_YPS_14_07_46		1
7	47	YOR202W_YPS_14_07_47		1
7	48	YOR202W_YPS_14_07_48		1
8	1	YOR202W_YPS_14_08_01		1
8	2	YOR202W_YPS_14_08_02		1
8	3	YDR216W_YPS_14_08_03		1
8	4	YER066W_YPS_14_08_04		1
8	5	YDR335W_YPS_14_08_05		1
8	6	YER176W_YPS_14_08_06		1
8	7	YDR215C_YPS_14_08_07		1
8	8	YER066C-A_YPS_14_08_08		1
8	9	YDR334W_YPS_14_08_09		1
8	10	YER175C_YPS_14_08_10		1
8	11	YDR214W_YPS_14_08_11		1
8	12	YER065C_YPS_14_08_12		1
8	13	YDR333C_YPS_14_08_13		1
8	14	YER174C_YPS_14_08_14		1
8	15	YDR213W_YPS_14_08_15		1
8	16	YER064C_YPS_14_08_16		1
8	17	YDR332W_YPS_14_08_17		1
8	18	YER173W_YPS_14_08_18		1
8	19	YDR210W_YPS_14_08_19		1
8	20	YER063W_YPS_14_08_20		1
8	21	YDR330W_YPS_14_08_21		1
8	22	YER170W_YPS_14_08_22		1
8	23	YDR209C_YPS_14_08_23		1
8	24	YER062C_YPS_14_08_24		1
8	25	YDR329C_YPS_14_08_25		1
8	26	YER167W_YPS_14_08_26		1
8	27	YDR207C_YPS_14_08_27		1
8	28	YER061C_YPS_14_08_28		1
8	29	YDR321W_YPS_14_08_29		1
8	30	YER166W_YPS_14_08_30		1
8	31	YDR206W_YPS_14_08_31		1
8	32	YER060W-A_YPS_14_08_32		1
8	33	YDR320C_YPS_14_08_33		1
8	34	YER164W_YPS_14_08_34		1
8	35	YDR205W_YPS_14_08_35		1
8	36	YER060W_YPS_14_08_36		1
8	37	YDR319C_YPS_14_08_37		1
8	38	YER163C_YPS_14_08_38		1
8	39	YDR203W_YPS_14_08_39		1
8	40	YER059W_YPS_14_08_40		1
8	41	YDR318W_YPS_14_08_41		1
8	42	YER162C_YPS_14_08_42		1
8	43	YDR202C_YPS_14_08_43		1
8	44	YER057C_YPS_14_08_44		1
8	45	YDR317W_YPS_14_08_45		1
8	46	YER161C_YPS_14_08_46		1
8	47	YOR202W_YPS_14_08_47		1
8	48	YOR202W_YPS_14_08_48		1
9	1	YOR202W_YPS_14_09_01		1
9	2	YOR202W_YPS_14_09_02		1
9	3	YAL031C_YPS_14_09_03		1
9	4	YBR250W_YPS_14_09_04		1
9	5	YBL052C_YPS_14_09_05		1
9	6	YCL049C_YPS_14_09_06		1
9	7	YAL030W_YPS_14_09_07		1
9	8	YBR249C_YPS_14_09_08		1
9	9	YBL051C_YPS_14_09_09		1
9	10	YCL048W_YPS_14_09_10		1
9	11	YAL029C_YPS_14_09_11		1
9	12	YBR248C_YPS_14_09_12		1
9	13	YBL049W_YPS_14_09_13		1
9	14	YCL047C_YPS_14_09_14		1
9	15	YAL028W_YPS_14_09_15		1
9	16	YBR246W_YPS_14_09_16		1
9	17	YBL048W_YPS_14_09_17		1
9	18	YCL046W_YPS_14_09_18		1
9	19	YAL027W_YPS_14_09_19		1
9	20	YBR245C_YPS_14_09_20		1
9	21	YBL047C_YPS_14_09_21		1
9	22	YCL045C_YPS_14_09_22		1
9	23	YAL026C_YPS_14_09_23		1
9	24	YBR244W_YPS_14_09_24		1
9	25	YBL046W_YPS_14_09_25		1
9	26	YCL044C_YPS_14_09_26		1
9	27	YAL023C_YPS_14_09_27		1
9	28	YBR242W_YPS_14_09_28		1
9	29	YBL043W_YPS_14_09_29		1
9	30	YCL042W_YPS_14_09_30		1
9	31	YAL022C_YPS_14_09_31		1
9	32	YBR241C_YPS_14_09_32		1
9	33	YBL042C_YPS_14_09_33		1
9	34	YCL040W_YPS_14_09_34		1
9	35	YAL020C_YPS_14_09_35		1
9	36	YBR240C_YPS_14_09_36		1
9	37	YBL039C_YPS_14_09_37		1
9	38	YCL039W_YPS_14_09_38		1
9	39	YAL019W_YPS_14_09_39		1
9	40	YBR239C_YPS_14_09_40		1
9	41	YBL037W_YPS_14_09_41		1
9	42	YCL038C_YPS_14_09_42		1
9	43	YAL018C_YPS_14_09_43		1
9	44	YBR238C_YPS_14_09_44		1
9	45	YBL036C_YPS_14_09_45		1
9	46	YCL037C_YPS_14_09_46		1
9	47	YOR202W_YPS_14_09_47		1
9	48	YOR202W_YPS_14_09_48		1
10	1	YOR202W_YPS_14_10_01		1
10	2	YOR202W_YPS_14_10_02		1
10	3	YDL216C_YPS_14_10_03		1
10	4	YDR459C_YPS_14_10_04		1
10	5	YDR102C_YPS_14_10_05		1
10	6	YEL031W_YPS_14_10_06		1
10	7	YDL215C_YPS_14_10_07		1
10	8	YDR458C_YPS_14_10_08		1
10	9	YDR101C_YPS_14_10_09		1
10	10	YEL030W_YPS_14_10_10		1
10	11	YDL214C_YPS_14_10_11		1
10	12	YDR455C_YPS_14_10_12		1
10	13	YDR100W_YPS_14_10_13		1
10	14	YEL028W_YPS_14_10_14		1
10	15	YDL213C_YPS_14_10_15		1
10	16	YDR453C_YPS_14_10_16		1
10	17	YDR099W_YPS_14_10_17		1
10	18	YEL025C_YPS_14_10_18		1
