Row	Column	Strain	Info	Normalization_group
3	22	PBY387_Y8205_04_03_22		2
3	23	PBY742_Y8205_04_03_23		2
3	24	PBY605_Y8205_04_03_24		2
3	25	PBY271_Y8205_04_03_25		2
3	26	PBY91_Y8205_04_03_26		2
3	27	PBY43_Y8205_04_03_27		2
3	28	PBY686_Y8205_04_03_28		2
3	29	PBY327_Y8205_04_03_29		2
3	30	PBY855_Y8205_04_03_30		2
3	31	PBY132_Y8205_04_03_31		2
3	32	PBY884_Y8205_04_03_32		2
3	33	PBY286_Y8205_04_03_33		2
3	34	PBY121_Y8205_04_03_34		2
3	35	PBY5_Y8205_04_03_35		2
3	36	PBY434_Y8205_04_03_36		2
3	37	PBY534_Y8205_04_03_37		2
3	38	PBY202_Y8205_04_03_38		2
3	39	PBY109_Y8205_04_03_39		2
3	40	PBY272_Y8205_04_03_40		2
3	41	PBY84_Y8205_04_03_41		2
3	42	PBY694_Y8205_04_03_42		2
3	43	PBY587_Y8205_04_03_43		2
3	44	PBY579_Y8205_04_03_44		2
3	45	PBY777_Y8205_04_03_45		2
3	46	PBY766_Y8205_04_03_46		2
3	47	PBY653_Y8205_04_03_47		2
3	48	PBY547_Y8205_04_03_48		2
4	1	YFL063W_S288C_04_04_01		1
4	2	WT_S288C_04_04_02		1
4	3	YOR150W_S288C_04_04_03		1
4	4	YAR042W_S288C_04_04_04		1
4	5	YJL103C_S288C_04_04_05		1
4	6	WT_S288C_04_04_06		1
4	7	YOR158W_S288C_04_04_07		1
4	8	YBL091C-A_S288C_04_04_08		1
4	9	YML073C_S288C_04_04_09		1
4	10	WT_S288C_04_04_10		1
4	11	YLR337C_S288C_04_04_11		1
4	12	YBL104C_S288C_04_04_12		1
4	13	YNL011C_S288C_04_04_13		1
4	14	WT_S288C_04_04_14		1
4	15	YLR338W_S288C_04_04_15		1
4	16	YBR074W_S288C_04_04_16		1
4	17	YNL014W_S288C_04_04_17		1
4	18	WT_S288C_04_04_18		1
4	19	YLR369W_S288C_04_04_19		1
4	20	YBR098W_S288C_04_04_20		1
4	21	WT_S288C_04_04_21		1
4	22	WT_S288C_04_04_22		1
4	23	YLR389C_S288C_04_04_23		1
4	24	YBR122C_S288C_04_04_24		1
4	25	WT_S288C_04_04_25		1
4	26	WT_S288C_04_04_26		1
4	27	YLR391W_S288C_04_04_27		1
4	28	YBR157C_S288C_04_04_28		1
4	29	WT_S288C_04_04_29		1
4	30	WT_S288C_04_04_30		1
4	31	YLR240W_S288C_04_04_31		1
4	32	YBR201W_S288C_04_04_32		1
4	33	WT_S288C_04_04_33		1
4	34	WT_S288C_04_04_34		1
4	35	YLR244C_S288C_04_04_35		1
4	36	YBR230W-A_S288C_04_04_36		1
4	37	WT_S288C_04_04_37		1
4	38	WT_S288C_04_04_38		1
4	39	YGL206C_S288C_04_04_39		1
4	40	YCL002C_S288C_04_04_40		1
4	41	WT_S288C_04_04_41		1
4	42	WT_S288C_04_04_42		1
4	43	YGL223C_S288C_04_04_43		1
4	44	WT_S288C_04_04_44		1
4	45	WT_S288C_04_04_45		1
4	46	WT_S288C_04_04_46		1
4	47	YLR399C_S288C_04_04_47		1
4	48	YCL012C_S288C_04_04_48		1
5	1	YBR062C_S288C_04_05_01		1
5	2	PBY853_Y8205_04_05_02		2
5	3	PBY103_Y8205_04_05_03		2
5	4	PBY376_Y8205_04_05_04		2
5	5	YBR105C_S288C_04_05_05		1
5	6	PBY881_Y8205_04_05_06		2
5	7	PBY333_Y8205_04_05_07		2
5	8	PBY788_Y8205_04_05_08		2
5	9	YBR274W_S288C_04_05_09		1
5	10	PBY592_Y8205_04_05_10		2
5	11	PBY220_Y8205_04_05_11		2
5	12	PBY509_Y8205_04_05_12		2
5	13	YCL005W-A_S288C_04_05_13		1
5	14	PBY35_Y8205_04_05_14		2
5	15	PBY582_Y8205_04_05_15		2
5	16	PBY629_Y8205_04_05_16		2
5	17	YCR061W_S288C_04_05_17		1
5	18	PBY122_Y8205_04_05_18		2
5	19	PBY48_Y8205_04_05_19		2
5	20	PBY142_Y8205_04_05_20		2
5	21	YCR095W-A_S288C_04_05_21		1
5	22	PBY398_Y8205_04_05_22		2
5	23	PBY163_Y8205_04_05_23		2
5	24	PBY792_Y8205_04_05_24		2
5	25	YDL026W_S288C_04_05_25		1
5	26	PBY775_Y8205_04_05_26		2
5	27	PBY840_Y8205_04_05_27		2
5	28	WT_S288C_04_05_28		1
5	29	YDL036C_S288C_04_05_29		1
5	30	PBY627_Y8205_04_05_30		2
5	31	PBY430_Y8205_04_05_31		2
5	32	PBY312_Y8205_04_05_32		2
5	33	YDL069C_S288C_04_05_33		1
5	34	PBY485_Y8205_04_05_34		2
5	35	PBY501_Y8205_04_05_35		2
5	36	PBY432_Y8205_04_05_36		2
5	37	YDL077C_S288C_04_05_37		1
5	38	PBY275_Y8205_04_05_38		2
5	39	PBY104_Y8205_04_05_39		2
5	40	PBY549_Y8205_04_05_40		2
5	41	YDR092W_S288C_04_05_41		1
5	42	PBY720_Y8205_04_05_42		2
5	43	PBY691_Y8205_04_05_43		2
5	44	PBY249_Y8205_04_05_44		2
5	45	YDR147W_S288C_04_05_45		1
5	46	PBY168_Y8205_04_05_46		2
5	47	PBY124_Y8205_04_05_47		2
5	48	PBY407_Y8205_04_05_48		2
6	1	YGL146C_S288C_04_06_01		1
6	2	YDR417C_S288C_04_06_02		1
6	3	YER187W_S288C_04_06_03		1
6	4	YBR072C-A_S288C_04_06_04		1
6	5	YGL147C_S288C_04_06_05		1
6	6	YGR167W_S288C_04_06_06		1
6	7	YMR052C-A_S288C_04_06_07		1
6	8	YBR085C-A_S288C_04_06_08		1
6	9	YGL148W_S288C_04_06_09		1
6	10	YCL007C_S288C_04_06_10		1
6	11	YMR052W_S288C_04_06_11		1
6	12	YBR111W-A_S288C_04_06_12		1
6	13	YGL149W_S288C_04_06_13		1
6	14	YLR148W_S288C_04_06_14		1
6	15	YMR053C_S288C_04_06_15		1
6	16	YBR182C-A_S288C_04_06_16		1
6	17	YGL151W_S288C_04_06_17		1
6	18	YKL155C_S288C_04_06_18		1
6	19	YMR054W_S288C_04_06_19		1
6	20	YBR196C-A_S288C_04_06_20		1
6	21	YGL152C_S288C_04_06_21		1
6	22	YER014C-A_S288C_04_06_22		1
6	23	YMR055C_S288C_04_06_23		1
6	24	YBR196C-B_S288C_04_06_24		1
6	25	YGL153W_S288C_04_06_25		1
6	26	YER070W_S288C_04_06_26		1
6	27	YMR056C_S288C_04_06_27		1
6	28	YBR200W-A_S288C_04_06_28		1
6	29	YGL154C_S288C_04_06_29		1
6	30	YEL036C_S288C_04_06_30		1
6	31	YMR057C_S288C_04_06_31		1
6	32	YBR221W-A_S288C_04_06_32		1
6	33	YGL156W_S288C_04_06_33		1
6	34	YNL296W_S288C_04_06_34		1
6	35	YMR058W_S288C_04_06_35		1
6	36	WT_S288C_04_06_36		1
6	37	YGL157W_S288C_04_06_37		1
6	38	YDR138W_S288C_04_06_38		1
6	39	YJR034W_S288C_04_06_39		1
6	40	YBR296C-A_S288C_04_06_40		1
6	41	YGL158W_S288C_04_06_41		1
6	42	YPR133W-A_S288C_04_06_42		1
6	43	YJR039W_S288C_04_06_43		1
6	44	YCL001W-B_S288C_04_06_44		1
6	45	YGL159W_S288C_04_06_45		1
6	46	YGL029W_S288C_04_06_46		1
6	47	YJR044C_S288C_04_06_47		1
6	48	YCL057C-A_S288C_04_06_48		1
7	1	PBY471_Y8205_04_07_01		2
7	2	PBY60_Y8205_04_07_02		2
7	3	PBY416_Y8205_04_07_03		2
7	4	PBY745_Y8205_04_07_04		2
7	5	PBY56_Y8205_04_07_05		2
7	6	PBY419_Y8205_04_07_06		2
7	7	PBY208_Y8205_04_07_07		2
7	8	PBY864_Y8205_04_07_08		2
7	9	PBY399_Y8205_04_07_09		2
7	10	PBY311_Y8205_04_07_10		2
7	11	PBY771_Y8205_04_07_11		2
7	12	PBY137_Y8205_04_07_12		2
7	13	PBY369_Y8205_04_07_13		2
7	14	PBY68_Y8205_04_07_14		2
7	15	PBY402_Y8205_04_07_15		2
7	16	PBY857_Y8205_04_07_16		2
7	17	PBY687_Y8205_04_07_17		2
7	18	PBY61_Y8205_04_07_18		2
7	19	PBY467_Y8205_04_07_19		2
7	20	PBY400_Y8205_04_07_20		2
7	21	PBY489_Y8205_04_07_21		2
7	22	PBY161_Y8205_04_07_22		2
7	23	PBY598_Y8205_04_07_23		2
7	24	PBY338_Y8205_04_07_24		2
7	25	PBY213_Y8205_04_07_25		2
7	26	PBY37_Y8205_04_07_26		2
7	27	PBY631_Y8205_04_07_27		2
7	28	PBY866_Y8205_04_07_28		2
7	29	PBY189_Y8205_04_07_29		2
7	30	PBY179_Y8205_04_07_30		2
7	31	PBY539_Y8205_04_07_31		2
7	32	PBY425_Y8205_04_07_32		2
7	33	PBY156_Y8205_04_07_33		2
7	34	PBY55_Y8205_04_07_34		2
7	35	PBY178_Y8205_04_07_35		2
7	36	PBY755_Y8205_04_07_36		2
7	37	PBY743_Y8205_04_07_37		2
7	38	PBY413_Y8205_04_07_38		2
7	39	PBY150_Y8205_04_07_39		2
7	40	PBY382_Y8205_04_07_40		2
7	41	PBY5_Y8205_04_07_41		2
7	42	PBY5_Y8205_04_07_42		2
7	43	PBY888_Y8205_04_07_43		2
7	44	PBY619_Y8205_04_07_44		2
7	45	PBY761_Y8205_04_07_45		2
7	46	PBY79_Y8205_04_07_46		2
7	47	PBY688_Y8205_04_07_47		2
7	48	PBY366_Y8205_04_07_48		2
8	1	WT_S288C_04_08_01		1
8	2	WT_S288C_04_08_02		1
8	3	YLR403W_S288C_04_08_03		1
8	4	YCL014W_S288C_04_08_04		1
8	5	WT_S288C_04_08_05		1
8	6	WT_S288C_04_08_06		1
8	7	YLR396C_S288C_04_08_07		1
8	8	YCL061C_S288C_04_08_08		1
8	9	WT_S288C_04_08_09		1
8	10	WT_S288C_04_08_10		1
8	11	YGL240W_S288C_04_08_11		1
8	12	YCR061W_S288C_04_08_12		1
8	13	WT_S288C_04_08_13		1
8	14	WT_S288C_04_08_14		1
8	15	YPL059W_S288C_04_08_15		1
8	16	YDR318W_S288C_04_08_16		1
8	17	WT_S288C_04_08_17		1
8	18	WT_S288C_04_08_18		1
8	19	YPL050C_S288C_04_08_19		1
8	20	YDR475C_S288C_04_08_20		1
8	21	WT_S288C_04_08_21		1
8	22	WT_S288C_04_08_22		1
8	23	YPL045W_S288C_04_08_23		1
8	24	YER109C_S288C_04_08_24		1
8	25	WT_S288C_04_08_25		1
8	26	WT_S288C_04_08_26		1
8	27	YPL031C_S288C_04_08_27		1
8	28	WT_S288C_04_08_28		1
8	29	WT_S288C_04_08_29		1
8	30	WT_S288C_04_08_30		1
8	31	YPL024W_S288C_04_08_31		1
8	32	YFL031W_S288C_04_08_32		1
8	33	WT_S288C_04_08_33		1
8	34	WT_S288C_04_08_34		1
8	35	YGR219W_S288C_04_08_35		1
8	36	YFL042C_S288C_04_08_36		1
8	37	WT_S288C_04_08_37		1
8	38	WT_S288C_04_08_38		1
8	39	YGR222W_S288C_04_08_39		1
8	40	YFR045W_S288C_04_08_40		1
8	41	WT_S288C_04_08_41		1
8	42	WT_S288C_04_08_42		1
8	43	YGR229C_S288C_04_08_43		1
8	44	YGL033W_S288C_04_08_44		1
8	45	WT_S288C_04_08_45		1
8	46	WT_S288C_04_08_46		1
8	47	YBL025W_S288C_04_08_47		1
8	48	YGL045W_S288C_04_08_48		1
9	1	YDR179W-A_S288C_04_09_01		1
9	2	PBY541_Y8205_04_09_02		2
9	3	PBY717_Y8205_04_09_03		2
9	4	PBY283_Y8205_04_09_04		2
9	5	YDR315C_S288C_04_09_05		1
9	6	PBY784_Y8205_04_09_06		2
9	7	PBY138_Y8205_04_09_07		2
9	8	PBY806_Y8205_04_09_08		2
9	9	YDR433W_S288C_04_09_09		1
9	10	PBY500_Y8205_04_09_10		2
9	11	PBY306_Y8205_04_09_11		2
9	12	PBY253_Y8205_04_09_12		2
9	13	YDR448W_S288C_04_09_13		1
9	14	PBY139_Y8205_04_09_14		2
9	15	PBY870_Y8205_04_09_15		2
9	16	PBY395_Y8205_04_09_16		2
9	17	PBY5_Y8205_04_09_17		2
9	18	PBY506_Y8205_04_09_18		2
9	19	PBY708_Y8205_04_09_19		2
9	20	PBY718_Y8205_04_09_20		2
9	21	YDR485C_S288C_04_09_21		1
9	22	PBY536_Y8205_04_09_22		2
9	23	PBY675_Y8205_04_09_23		2
9	24	PBY459_Y8205_04_09_24		2
9	25	YDR501W_S288C_04_09_25		1
9	26	PBY716_Y8205_04_09_26		2
9	27	PBY183_Y8205_04_09_27		2
9	28	PBY565_Y8205_04_09_28		2
9	29	YDR518W_S288C_04_09_29		1
9	30	PBY92_Y8205_04_09_30		2
9	31	PBY754_Y8205_04_09_31		2
9	32	PBY794_Y8205_04_09_32		2
9	33	YEL022W_S288C_04_09_33		1
9	34	PBY76_Y8205_04_09_34		2
9	35	PBY227_Y8205_04_09_35		2
9	36	PBY246_Y8205_04_09_36		2
9	37	YER015W_S288C_04_09_37		1
9	38	PBY704_Y8205_04_09_38		2
9	39	PBY658_Y8205_04_09_39		2
9	40	PBY155_Y8205_04_09_40		2
9	41	PBY5_Y8205_04_09_41		2
9	42	PBY450_Y8205_04_09_42		2
9	43	PBY191_Y8205_04_09_43		2
9	44	PBY699_Y8205_04_09_44		2
9	45	YER026C_S288C_04_09_45		1
9	46	PBY217_Y8205_04_09_46		2
9	47	PBY205_Y8205_04_09_47		2
9	48	PBY203_Y8205_04_09_48		2
10	1	YGL160W_S288C_04_10_01		1
10	2	YBL093C_S288C_04_10_02		1
10	3	YJR055W_S288C_04_10_03		1
10	4	WT_S288C_04_10_04		1
10	5	YGL161C_S288C_04_10_05		1
10	6	YBL002W_S288C_04_10_06		1
10	7	YJR066W_S288C_04_10_07		1
10	8	YCR075W-A_S288C_04_10_08		1
10	9	YGL162W_S288C_04_10_09		1
10	10	YPR131C_S288C_04_10_10		1
10	11	YIL102C_S288C_04_10_11		1
10	12	YDL085C-A_S288C_04_10_12		1
10	13	YGL163C_S288C_04_10_13		1
10	14	YJL140W_S288C_04_10_14		1
10	15	YIL111W_S288C_04_10_15		1
10	16	YDL159W-A_S288C_04_10_16		1
10	17	YGL164C_S288C_04_10_17		1
10	18	YBR112C_S288C_04_10_18		1
10	19	YIL122W_S288C_04_10_19		1
10	20	YDL160C-A_S288C_04_10_20		1
10	21	YGL165C_S288C_04_10_21		1
10	22	YKR085C_S288C_04_10_22		1
10	23	YIL131C_S288C_04_10_23		1
10	24	YDR003W-A_S288C_04_10_24		1
10	25	YGL166W_S288C_04_10_25		1
10	26	YGR162W_S288C_04_10_26		1
10	27	YIL136W_S288C_04_10_27		1
10	28	WT_S288C_04_10_28		1
10	29	YGL167C_S288C_04_10_29		1
10	30	YGR272C_S288C_04_10_30		1
10	31	YIL158W_S288C_04_10_31		1
10	32	YDR034W-B_S288C_04_10_32		1
10	33	YGL168W_S288C_04_10_33		1
10	34	YDR500C_S288C_04_10_34		1
10	35	YIR004W_S288C_04_10_35		1
10	36	YDR079C-A_S288C_04_10_36		1
10	37	YGL170C_S288C_04_10_37		1
10	38	YDR512C_S288C_04_10_38		1
10	39	YIL056W_S288C_04_10_39		1
10	40	YDR169C-A_S288C_04_10_40		1
10	41	YGL173C_S288C_04_10_41		1
10	42	YGR252W_S288C_04_10_42		1
10	43	YIL085C_S288C_04_10_43		1
10	44	YDR182W-A_S288C_04_10_44		1
10	45	YGL174W_S288C_04_10_45		1
10	46	YGR255C_S288C_04_10_46		1
10	47	YIL094C_S288C_04_10_47		1
10	48	YDR194W-A_S288C_04_10_48		1
11	1	PBY5_Y8205_04_11_01		2
11	2	PBY544_Y8205_04_11_02		2
11	3	PBY689_Y8205_04_11_03		2
11	4	PBY350_Y8205_04_11_04		2
11	5	PBY692_Y8205_04_11_05		2
11	6	PBY738_Y8205_04_11_06		2
11	7	PBY135_Y8205_04_11_07		2
11	8	PBY281_Y8205_04_11_08		2
11	9	PBY160_Y8205_04_11_09		2
11	10	PBY343_Y8205_04_11_10		2
11	11	PBY5_Y8205_04_11_11		2
11	12	PBY81_Y8205_04_11_12		2
11	13	PBY890_Y8205_04_11_13		2
11	14	PBY152_Y8205_04_11_14		2
11	15	PBY154_Y8205_04_11_15		2
11	16	PBY495_Y8205_04_11_16		2
11	17	PBY577_Y8205_04_11_17		2
11	18	PBY728_Y8205_04_11_18		2
11	19	PBY90_Y8205_04_11_19		2
11	20	PBY645_Y8205_04_11_20		2
11	21	PBY822_Y8205_04_11_21		2
11	22	PBY663_Y8205_04_11_22		2
11	23	PBY94_Y8205_04_11_23		2
11	24	PBY47_Y8205_04_11_24		2
11	25	PBY375_Y8205_04_11_25		2
11	26	PBY298_Y8205_04_11_26		2
11	27	PBY50_Y8205_04_11_27		2
11	28	PBY423_Y8205_04_11_28		2
11	29	PBY110_Y8205_04_11_29		2
11	30	PBY620_Y8205_04_11_30		2
11	31	PBY531_Y8205_04_11_31		2
11	32	PBY409_Y8205_04_11_32		2
11	33	PBY421_Y8205_04_11_33		2
11	34	PBY9_Y8205_04_11_34		2
11	35	PBY181_Y8205_04_11_35		2
11	36	PBY192_Y8205_04_11_36		2
11	37	PBY78_Y8205_04_11_37		2
11	38	PBY389_Y8205_04_11_38		2
11	39	PBY300_Y8205_04_11_39		2
11	40	PBY348_Y8205_04_11_40		2
11	41	PBY197_Y8205_04_11_41		2
11	42	PBY162_Y8205_04_11_42		2
11	43	PBY860_Y8205_04_11_43		2
11	44	PBY793_Y8205_04_11_44		2
11	45	PBY254_Y8205_04_11_45		2
11	46	PBY571_Y8205_04_11_46		2
11	47	PBY650_Y8205_04_11_47		2
11	48	PBY85_Y8205_04_11_48		2
12	1	WT_S288C_04_12_01		1
12	2	WT_S288C_04_12_02		1
12	3	YBL033C_S288C_04_12_03		1
12	4	YGL186C_S288C_04_12_04		1
12	5	WT_S288C_04_12_05		1
12	6	WT_S288C_04_12_06		1
12	7	YGL020C_S288C_04_12_07		1
12	8	WT_S288C_04_12_08		1
12	9	WT_S288C_04_12_09		1
12	10	WT_S288C_04_12_10		1
12	11	WT_S288C_04_12_11		1
12	12	YGR225W_S288C_04_12_12		1
12	13	WT_S288C_04_12_13		1
12	14	WT_S288C_04_12_14		1
12	15	WT_S288C_04_12_15		1
12	16	WT_S288C_04_12_16		1
12	17	WT_S288C_04_12_17		1
12	18	WT_S288C_04_12_18		1
12	19	YGL095C_S288C_04_12_19		1
12	20	WT_S288C_04_12_20		1
12	21	WT_S288C_04_12_21		1
12	22	WT_S288C_04_12_22		1
12	23	YGL088W_S288C_04_12_23		1
12	24	WT_S288C_04_12_24		1
12	25	WT_S288C_04_12_25		1
12	26	WT_S288C_04_12_26		1
12	27	YNL153C_S288C_04_12_27		1
12	28	WT_S288C_04_12_28		1
12	29	WT_S288C_04_12_29		1
12	30	WT_S288C_04_12_30		1
12	31	YNL225C_S288C_04_12_31		1
12	32	YJL012C_S288C_04_12_32		1
12	33	WT_S288C_04_12_33		1
12	34	WT_S288C_04_12_34		1
12	35	YKR006C_S288C_04_12_35		1
12	36	YJL016W_S288C_04_12_36		1
12	37	WT_S288C_04_12_37		1
12	38	WT_S288C_04_12_38		1
12	39	YDR245W_S288C_04_12_39		1
12	40	WT_S288C_04_12_40		1
12	41	WT_S288C_04_12_41		1
12	42	WT_S288C_04_12_42		1
12	43	YDR268W_S288C_04_12_43		1
12	44	YJL020C_S288C_04_12_44		1
12	45	WT_S288C_04_12_45		1
12	46	WT_S288C_04_12_46		1
12	47	YDR283C_S288C_04_12_47		1
12	48	YJL088W_S288C_04_12_48		1
13	1	YER076C_S288C_04_13_01		1
13	2	PBY357_Y8205_04_13_02		2
13	3	PBY108_Y8205_04_13_03		2
13	4	PBY115_Y8205_04_13_04		2
13	5	YFL010W-A_S288C_04_13_05		1
13	6	PBY789_Y8205_04_13_06		2
13	7	PBY892_Y8205_04_13_07		2
13	8	PBY354_Y8205_04_13_08		2
13	9	PBY5_Y8205_04_13_09		2
13	10	PBY373_Y8205_04_13_10		2
13	11	PBY817_Y8205_04_13_11		2
13	12	PBY617_Y8205_04_13_12		2
13	13	YFR038W_S288C_04_13_13		1
13	14	PBY721_Y8205_04_13_14		2
13	15	PBY239_Y8205_04_13_15		2
13	16	PBY39_Y8205_04_13_16		2
13	17	YGL023C_S288C_04_13_17		1
13	18	PBY854_Y8205_04_13_18		2
13	19	PBY5_Y8205_04_13_19		2
13	20	PBY567_Y8205_04_13_20		2
13	21	YGL032C_S288C_04_13_21		1
13	22	PBY529_Y8205_04_13_22		2
13	23	PBY405_Y8205_04_13_23		2
13	24	PBY325_Y8205_04_13_24		2
13	25	YGL081W_S288C_04_13_25		1
13	26	PBY677_Y8205_04_13_26		2
13	27	PBY415_Y8205_04_13_27		2
13	28	PBY570_Y8205_04_13_28		2
13	29	PBY5_Y8205_04_13_29		2
13	30	PBY690_Y8205_04_13_30		2
13	31	PBY5_Y8205_04_13_31		2
13	32	PBY340_Y8205_04_13_32		2
13	33	YGL101W_S288C_04_13_33		1
13	34	PBY49_Y8205_04_13_34		2
13	35	PBY586_Y8205_04_13_35		2
13	36	PBY600_Y8205_04_13_36		2
13	37	YGL104C_S288C_04_13_37		1
13	38	PBY238_Y8205_04_13_38		2
13	39	PBY374_Y8205_04_13_39		2
13	40	PBY646_Y8205_04_13_40		2
13	41	YGL202W_S288C_04_13_41		1
13	42	PBY574_Y8205_04_13_42		2
13	43	PBY93_Y8205_04_13_43		2
13	44	PBY751_Y8205_04_13_44		2
13	45	YGL211W_S288C_04_13_45		1
13	46	PBY420_Y8205_04_13_46		2
13	47	PBY441_Y8205_04_13_47		2
13	48	PBY514_Y8205_04_13_48		2
14	1	YGL175C_S288C_04_14_01		1
14	2	YNL059C_S288C_04_14_02		1
14	3	YDL047W_S288C_04_14_03		1
14	4	YDR246W-A_S288C_04_14_04		1
14	5	YGL176C_S288C_04_14_05		1
14	6	YNL069C_S288C_04_14_06		1
14	7	YDL067C_S288C_04_14_07		1
14	8	WT_S288C_04_14_08		1
14	9	YGL177W_S288C_04_14_09		1
14	10	YNL147W_S288C_04_14_10		1
14	11	YDL074C_S288C_04_14_11		1
14	12	YDR322C-A_S288C_04_14_12		1
14	13	YGL179C_S288C_04_14_13		1
14	14	YNL220W_S288C_04_14_14		1
14	15	YDL075W_S288C_04_14_15		1
14	16	YDR379C-A_S288C_04_14_16		1
14	17	YGL180W_S288C_04_14_17		1
14	18	YNL284C_S288C_04_14_18		1
